gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,curcd,ni,pi,txpd,costat,ggroup
105936,12/31/2014,2014,INDL,C,D,STD,USD,137.1730,198.5210,53.9580,A,2520
105936,12/31/2015,2015,INDL,C,D,STD,USD,174.3370,247.3190,87.3500,A,2520
105936,12/31/2016,2016,INDL,C,D,STD,USD,191.8980,256.8980,70.4240,A,2520
105936,12/31/2017,2017,INDL,C,D,STD,USD,105.1230,266.7340,81.0450,A,2520
105936,12/31/2018,2018,INDL,C,D,STD,USD,268.2560,360.7170,77.4080,A,2520
105936,12/31/2019,2019,INDL,C,D,STD,USD,330.4890,405.4290,99.0620,A,2520
105936,12/31/2020,2020,INDL,C,D,STD,USD,108.0130,139.5230,14.6870,A,2520
105936,12/31/2021,2021,INDL,C,D,STD,USD,354.1080,451.5110,129.4830,A,2520
106687,12/31/2000,2000,INDL,C,D,STD,USD,-8.6620,-8.6620,0.0000,A,2520
106687,12/31/2001,2001,INDL,C,D,STD,USD,-6.1880,-0.0210,0.0000,A,2520
106687,12/31/2002,2002,INDL,C,D,STD,USD,-1.5420,-1.5760,0.0000,A,2520
106687,12/31/2003,2003,INDL,C,D,STD,USD,-0.1090,-0.1090,,A,2520
106687,12/31/2004,2004,INDL,C,D,STD,USD,-0.5110,-0.5110,0.0000,A,2520
106687,12/31/2005,2005,INDL,C,D,STD,USD,-0.0960,-0.1210,0.0000,A,2520
106687,12/31/2006,2006,INDL,C,D,STD,USD,0.5660,0.5560,0.0000,A,2520
106687,12/31/2007,2007,INDL,C,D,STD,USD,0.0620,0.0050,0.0180,A,2520
106687,12/31/2008,2008,INDL,C,D,STD,USD,0.2200,0.4380,0.0910,A,2520
106687,12/31/2009,2009,INDL,C,D,STD,USD,-0.4510,-0.6100,0.0390,A,2520
106687,12/31/2010,2010,INDL,C,D,STD,USD,-1.1900,-1.2550,0.0000,A,2520
106687,12/31/2011,2011,INDL,C,D,STD,USD,-3.7760,-3.7160,0.0000,A,2520
106687,12/31/2012,2012,INDL,C,D,STD,USD,-2.0130,-1.9750,0.0000,A,2520
106687,12/31/2013,2013,INDL,C,D,STD,USD,-0.7880,-0.7810,0.0000,A,2520
106687,12/31/2014,2014,INDL,C,D,STD,USD,0.0940,0.0940,0.0000,A,2520
106687,12/31/2015,2015,INDL,C,D,STD,USD,0.2300,0.2300,0.0000,A,2520
106687,12/31/2016,2016,INDL,C,D,STD,USD,0.2300,0.2300,0.0000,A,2520
106687,12/31/2017,2017,INDL,C,D,STD,USD,-0.2490,-0.2490,0.0000,A,2520
106687,12/31/2018,2018,INDL,C,D,STD,USD,-1.3030,-1.3000,0.0000,A,2520
106687,12/31/2019,2019,INDL,C,D,STD,USD,-1.4220,-1.4220,0.0000,A,2520
106687,12/31/2020,2020,INDL,C,D,STD,USD,-1.3520,-1.3520,0.0000,A,2520
111486,09/30/2004,2004,INDL,C,D,STD,USD,60.2510,63.3290,1.8120,A,2520
111486,09/30/2005,2005,INDL,C,D,STD,USD,86.0430,87.4290,1.5570,A,2520
111486,09/30/2006,2006,INDL,C,D,STD,USD,106.8290,111.8710,2.0310,A,2520
111486,09/30/2007,2007,INDL,C,D,STD,USD,130.0200,126.4830,4.7800,A,2520
111486,09/30/2008,2008,INDL,C,D,STD,USD,144.5920,179.2220,5.8670,A,2520
111486,09/30/2009,2009,INDL,C,D,STD,USD,95.3290,89.6530,30.4190,A,2520
111486,09/30/2010,2010,INDL,C,D,STD,USD,198.2450,200.1270,16.4430,A,2520
111486,09/30/2011,2011,INDL,C,D,STD,USD,239.9040,224.6660,8.6200,A,2520
111486,09/30/2012,2012,INDL,C,D,STD,USD,148.4640,144.1270,4.3310,A,2520
111486,09/30/2013,2013,INDL,C,D,STD,USD,320.1780,330.7190,9.3400,A,2520
111486,09/30/2014,2014,INDL,C,D,STD,USD,359.5520,366.5240,10.7040,A,2520
111486,12/31/2015,2015,INDL,C,D,STD,USD,304.9140,309.4400,4.8900,A,2520
111486,12/31/2016,2016,INDL,C,D,STD,USD,346.6380,351.8380,9.3490,A,2520
111486,12/31/2017,2017,INDL,C,D,STD,USD,362.3340,376.8160,15.2090,A,2520
111486,12/31/2018,2018,INDL,C,D,STD,USD,350.7740,372.1340,9.6880,A,2520
111486,12/31/2019,2019,INDL,C,D,STD,USD,259.8090,249.8250,10.7960,A,2520
111486,12/31/2020,2020,INDL,C,D,STD,USD,-225.2820,-229.3730,9.3180,A,2520
115757,12/31/2000,2000,INDL,C,D,STD,USD,-2.5420,-2.5420,,A,2520
115757,04/30/2002,2001,INDL,C,D,STD,USD,-5.4630,-5.3920,0.2830,A,2520
115757,04/30/2003,2002,INDL,C,D,STD,USD,15.6630,3.2590,0.0200,A,2520
115757,04/30/2004,2003,INDL,C,D,STD,USD,1.3890,1.3060,0.1240,A,2520
115757,04/30/2005,2004,INDL,C,D,STD,USD,5.2490,8.6750,0.2290,A,2520
115757,04/30/2006,2005,INDL,C,D,STD,USD,8.7020,13.7640,0.6380,A,2520
115757,04/30/2007,2006,INDL,C,D,STD,USD,12.9620,20.5800,6.5390,A,2520
115757,04/30/2008,2007,INDL,C,D,STD,USD,9.1210,14.7960,6.7140,A,2520
115757,04/30/2009,2008,INDL,C,D,STD,USD,-64.2070,-79.1250,5.4590,A,2520
115757,04/30/2010,2009,INDL,C,D,STD,USD,32.5100,47.3510,16.7290,A,2520
115757,04/30/2011,2010,INDL,C,D,STD,USD,-82.7690,-82.5210,2.1460,A,2520
115757,04/30/2012,2011,INDL,C,D,STD,USD,16.1050,39.0150,3.9630,A,2520
115757,04/30/2013,2012,INDL,C,D,STD,USD,78.7130,127.9060,44.0870,A,2520
115757,04/30/2014,2013,INDL,C,D,STD,USD,89.3050,136.7220,48.7780,A,2520
115757,04/30/2015,2014,INDL,C,D,STD,USD,49.6130,78.7320,16.9260,A,2520
115757,04/30/2016,2015,INDL,C,D,STD,USD,93.9580,145.0930,50.9240,A,2520
115757,04/30/2017,2016,INDL,C,D,STD,USD,127.8540,191.3060,85.2160,A,2520
115757,04/30/2018,2017,INDL,C,D,STD,USD,20.1280,17.6170,1.3870,A,2520
115757,04/30/2019,2018,INDL,C,D,STD,USD,18.4100,28.7380,10.5670,A,2520
115757,04/30/2020,2019,INDL,C,D,STD,USD,-61.2300,-59.9490,6.9350,A,2520
115757,04/30/2021,2020,INDL,C,D,STD,USD,252.0490,317.9650,80.8740,A,2520
121142,12/31/2000,2000,INDL,C,D,STD,USD,43.7510,72.3510,27.7120,A,2520
121142,12/31/2001,2001,INDL,C,D,STD,USD,47.2700,75.9550,27.2200,A,2520
121142,12/31/2002,2002,INDL,C,D,STD,USD,47.0360,75.3410,19.1920,A,2520
121142,12/31/2003,2003,INDL,C,D,STD,USD,-11.8670,-10.3730,4.2670,A,2520
121142,12/31/2004,2004,INDL,C,D,STD,USD,23.5530,38.7200,15.7610,A,2520
121142,12/31/2005,2005,INDL,C,D,STD,USD,44.7170,72.7970,27.9140,A,2520
121142,12/31/2006,2006,INDL,C,D,STD,USD,70.9940,112.6480,47.0640,A,2520
121142,12/31/2007,2007,INDL,C,D,STD,USD,75.6860,118.3050,41.4810,A,2520
121142,12/31/2008,2008,INDL,C,D,STD,USD,55.3960,60.7430,17.8340,A,2520
121142,12/31/2009,2009,INDL,C,D,STD,USD,54.6990,71.1100,17.4920,A,2520
121142,12/31/2010,2010,INDL,C,D,STD,USD,136.1480,196.6030,87.0630,A,2520
121142,12/31/2011,2011,INDL,C,D,STD,USD,-67.4840,-131.0470,15.7720,A,2520
121142,12/31/2012,2012,INDL,C,D,STD,USD,9.5120,10.4730,-48.7060,A,2520
121142,12/31/2013,2013,INDL,C,D,STD,USD,54.7880,82.2150,5.4800,A,2520
121142,12/31/2014,2014,INDL,C,D,STD,USD,138.8110,191.3800,29.4990,A,2520
121142,12/31/2015,2015,INDL,C,D,STD,USD,231.9120,333.4970,63.4790,A,2520
121142,12/31/2016,2016,INDL,C,D,STD,USD,243.4930,359.4840,65.2600,A,2520
121142,12/31/2017,2017,INDL,C,D,STD,USD,179.1900,384.2600,56.6330,A,2520
121142,12/31/2018,2018,INDL,C,D,STD,USD,301.0410,431.8840,93.0410,A,2520
121142,12/31/2019,2019,INDL,C,D,STD,USD,346.5600,516.0050,88.7530,A,2520
121142,12/31/2020,2020,INDL,C,D,STD,USD,98.5640,154.7290,55.8250,A,2520
121142,12/31/2021,2021,INDL,C,D,STD,USD,741.5030,569.7570,,A,2520
122211,11/30/2000,2000,INDL,C,D,STD,USD,14.9140,22.9090,8.0280,A,2520
122211,11/30/2001,2001,INDL,C,D,STD,USD,6.5100,10.1500,4.4840,A,2520
122211,11/30/2002,2002,INDL,C,D,STD,USD,15.3910,24.7850,5.9800,A,2520
122211,11/30/2003,2003,INDL,C,D,STD,USD,14.7100,23.4000,9.4360,A,2520
122211,11/30/2004,2004,INDL,C,D,STD,USD,18.2040,29.9240,11.9810,A,2520
122211,11/30/2005,2005,INDL,C,D,STD,USD,12.4850,20.5090,9.6140,A,2520
122211,11/30/2006,2006,INDL,C,D,STD,USD,14.1380,22.7070,8.7410,A,2520
122211,01/31/2008,2007,INDL,C,D,STD,USD,19.6550,31.1690,12.7170,A,2520
122211,01/31/2009,2008,INDL,C,D,STD,USD,6.9100,10.6640,7.2190,A,2520
122211,01/31/2010,2009,INDL,C,D,STD,USD,3.0080,5.0870,1.4010,A,2520
122211,01/31/2011,2010,INDL,C,D,STD,USD,3.2400,4.1690,3.9380,A,2520
122211,01/31/2012,2011,INDL,C,D,STD,USD,5.0570,6.9450,1.9870,A,2520
122211,01/31/2013,2012,INDL,C,D,STD,USD,8.6260,12.9930,2.9010,A,2520
122211,01/31/2014,2013,INDL,C,D,STD,USD,7.9290,12.4680,5.5340,A,2520
122211,01/31/2015,2014,INDL,C,D,STD,USD,12.5780,19.3980,4.6960,A,2520
122211,01/31/2016,2015,INDL,C,D,STD,USD,16.1850,24.4590,8.8370,A,2520
122211,01/31/2017,2016,INDL,C,D,STD,USD,25.2870,39.1960,12.1640,A,2520
122211,01/31/2018,2017,INDL,C,D,STD,USD,28.2500,45.7720,14.1220,A,2520
122211,01/31/2019,2018,INDL,C,D,STD,USD,39.8730,51.5900,13.6130,A,2520
122211,01/31/2020,2019,INDL,C,D,STD,USD,17.0830,21.9270,6.8180,A,2520
122211,01/31/2021,2020,INDL,C,D,STD,USD,-10.4260,-14.5680,5.8720,A,2520
122678,12/31/2000,2000,INDL,C,D,STD,USD,8.0100,12.7240,5.3050,A,2520
122678,12/31/2001,2001,INDL,C,D,STD,USD,6.2230,9.9790,5.2660,A,2520
122678,12/31/2002,2002,INDL,C,D,STD,USD,6.2800,10.1430,0.8700,A,2520
122678,12/31/2003,2003,INDL,C,D,STD,USD,-5.6640,-9.1640,-1.4040,A,2520
122678,12/31/2004,2004,INDL,C,D,STD,USD,-38.8550,-31.5150,-3.1440,A,2520
122678,12/31/2005,2005,INDL,C,D,STD,USD,-4.0870,-2.7230,,A,2520
122678,12/31/2006,2006,INDL,C,D,STD,USD,-8.8470,-9.1290,,A,2520
122678,12/31/2007,2007,INDL,C,D,STD,USD,0.6860,0.6860,,A,2520
122678,12/31/2008,2008,INDL,C,D,STD,USD,-4.4750,-4.4510,,A,2520
122678,12/31/2009,2009,INDL,C,D,STD,USD,-0.7500,-0.7500,,A,2520
122678,12/31/2010,2010,INDL,C,D,STD,USD,2.7130,2.6420,,A,2520
122678,12/31/2011,2011,INDL,C,D,STD,USD,5.3210,5.2530,,A,2520
136724,12/31/2002,2002,INDL,C,D,STD,USD,-0.7850,-1.0110,0.0000,A,2520
136724,12/31/2003,2003,INDL,C,D,STD,USD,-2.2900,-2.2900,0.0000,A,2520
136724,12/31/2004,2004,INDL,C,D,STD,USD,-2.2830,-2.2830,,A,2520
136724,12/31/2005,2005,INDL,C,D,STD,USD,2.0690,2.0690,,A,2520
136724,12/31/2006,2006,INDL,C,D,STD,USD,-9.8570,-9.8570,0.0000,A,2520
136806,12/31/2000,2000,INDL,C,D,STD,USD,0.0750,0.0770,,A,2520
136806,12/31/2001,2001,INDL,C,D,STD,USD,-0.4050,-0.6560,,A,2520
136806,12/31/2002,2002,INDL,C,D,STD,USD,0.0130,0.0240,,A,2520
136806,12/31/2003,2003,INDL,C,D,STD,USD,0.3190,0.5200,,A,2520
136806,12/31/2004,2004,INDL,C,D,STD,USD,1.0120,1.3960,,A,2520
136806,12/31/2005,2005,INDL,C,D,STD,USD,1.1810,1.9630,,A,2520
136806,12/31/2006,2006,INDL,C,D,STD,USD,0.7530,1.2250,1.2320,A,2520
136806,12/31/2007,2007,INDL,C,D,STD,USD,0.3410,0.5580,0.0000,A,2520
136806,12/31/2008,2008,INDL,C,D,STD,USD,0.3570,0.6390,0.0000,A,2520
136806,12/31/2009,2009,INDL,C,D,STD,USD,0.5540,0.9030,0.3360,A,2520
137432,06/30/2000,2000,INDL,C,D,STD,USD,4.7290,4.7890,,A,2520
137432,06/30/2001,2001,INDL,C,D,STD,USD,9.9770,10.9640,2.6220,A,2520
137432,06/30/2002,2002,INDL,C,D,STD,USD,6.4720,9.6600,1.3120,A,2520
137432,06/30/2003,2003,INDL,C,D,STD,USD,6.0630,9.8230,5.1020,A,2520
137432,06/30/2004,2004,INDL,C,D,STD,USD,9.7300,14.4040,3.1770,A,2520
137432,06/30/2005,2005,INDL,C,D,STD,USD,11.2430,17.1230,8.1920,A,2520
137432,06/30/2006,2006,INDL,C,D,STD,USD,14.8440,23.1940,8.3500,A,2520
137432,06/30/2007,2007,INDL,C,D,STD,USD,6.3430,7.1420,4.7810,A,2520
137432,06/30/2008,2008,INDL,C,D,STD,USD,-0.5080,-1.1550,-1.3940,A,2520
137432,06/30/2009,2009,INDL,C,D,STD,USD,6.4560,7.4290,1.8870,A,2520
137432,06/30/2010,2010,INDL,C,D,STD,USD,12.1870,16.6530,1.3750,A,2520
137432,06/30/2011,2011,INDL,C,D,STD,USD,17.3270,22.6800,3.9220,A,2520
137432,06/30/2012,2012,INDL,C,D,STD,USD,-2.4470,-10.3540,2.3700,A,2520
137432,06/30/2013,2013,INDL,C,D,STD,USD,9.1840,9.9060,-6.0130,A,2520
137432,09/30/2014,2014,INDL,C,D,STD,USD,-0.9600,-7.4530,0.2550,A,2520
137432,09/30/2015,2015,INDL,C,D,STD,USD,8.0930,10.0980,-0.3280,A,2520
137432,09/30/2016,2016,INDL,C,D,STD,USD,8.9640,11.0450,0.3080,A,2520
137432,09/30/2017,2017,INDL,C,D,STD,USD,10.5110,11.1680,0.5060,A,2520
137432,09/30/2018,2018,INDL,C,D,STD,USD,1.3370,11.6900,0.2600,A,2520
137432,09/30/2019,2019,INDL,C,D,STD,USD,8.2420,8.3450,0.8900,A,2520
137432,09/30/2020,2020,INDL,C,D,STD,USD,-10.5770,-14.0800,0.9600,A,2520
137432,09/30/2021,2021,INDL,C,D,STD,USD,20.2960,25.8670,1.7590,A,2520
140541,06/30/2000,2000,INDL,C,D,STD,USD,38.6030,55.6300,,A,2520
140541,06/30/2001,2001,INDL,C,D,STD,USD,64.0300,99.4300,35.6640,A,2520
140541,06/30/2002,2002,INDL,C,D,STD,USD,85.8270,133.3360,33.2630,A,2520
140541,06/30/2003,2003,INDL,C,D,STD,USD,146.6280,244.8210,56.0830,A,2520
140541,06/30/2004,2004,INDL,C,D,STD,USD,261.7480,447.6570,33.1360,A,2520
140541,06/30/2005,2005,INDL,C,D,STD,USD,388.6520,637.5700,162.7020,A,2520
140541,06/30/2006,2006,INDL,C,D,STD,USD,494.2770,797.2270,205.4510,A,2520
140541,06/30/2007,2007,INDL,C,D,STD,USD,663.6650,1034.6700,370.1890,A,2520
140541,06/30/2008,2008,INDL,C,D,STD,USD,783.0550,1194.9490,463.6870,A,2520
140541,06/30/2009,2009,INDL,C,D,STD,USD,623.3690,977.0810,336.0910,A,2520
140541,06/30/2010,2010,INDL,C,D,STD,USD,734.9400,1151.9280,364.1560,A,2520
140541,06/30/2011,2011,INDL,C,D,STD,USD,880.8000,1301.2190,364.4930,A,2520
140541,06/30/2012,2012,INDL,C,D,STD,USD,1038.9100,1505.6630,438.8840,A,2520
140541,06/30/2013,2013,INDL,C,D,STD,USD,1034.4200,1520.5260,445.0430,A,2520
140541,06/30/2014,2014,INDL,C,D,STD,USD,781.3360,1122.2550,384.2220,A,2520
140541,06/30/2015,2015,INDL,C,D,STD,USD,402.4000,611.6000,180.3000,A,2520
140541,06/30/2016,2016,INDL,C,D,STD,USD,460.5000,626.6000,158.9000,A,2520
140541,06/30/2017,2017,INDL,C,D,STD,USD,591.0000,759.0000,159.1000,A,2520
140541,06/30/2018,2018,INDL,C,D,STD,USD,397.5000,596.8000,16.4000,A,2520
140541,06/30/2019,2019,INDL,C,D,STD,USD,643.4000,766.2000,183.8000,A,2520
140541,06/30/2020,2020,INDL,C,D,STD,USD,-652.1000,-624.2000,87.2000,A,2520
140541,06/30/2021,2021,INDL,C,D,STD,USD,834.2000,897.3000,251.8000,A,2520
141459,12/31/2000,2000,INDL,C,D,STD,USD,105.6630,140.9220,28.7760,A,2520
141459,12/31/2001,2001,INDL,C,D,STD,USD,113.4480,152.0350,38.8440,A,2520
141459,12/31/2002,2002,INDL,C,D,STD,USD,142.7970,182.7340,39.9920,A,2520
141459,12/31/2003,2003,INDL,C,D,STD,USD,178.6340,225.9430,38.7780,A,2520
141459,12/31/2004,2004,INDL,C,D,STD,USD,205.7000,255.2110,27.4670,A,2520
141459,12/31/2005,2005,INDL,C,D,STD,USD,311.2190,372.6000,59.6500,A,2520
141459,12/31/2006,2006,INDL,C,D,STD,USD,514.1230,594.5540,66.5070,A,2520
141459,12/31/2007,2007,INDL,C,D,STD,USD,855.0110,978.2730,54.1840,A,2520
141459,12/31/2008,2008,INDL,C,D,STD,USD,732.8480,914.3660,134.2440,A,2520
141459,12/31/2009,2009,INDL,C,D,STD,USD,703.9500,808.6510,66.2520,A,2520
141459,12/31/2010,2010,INDL,C,D,STD,USD,584.6030,577.2720,39.4140,A,2520
141459,12/31/2011,2011,INDL,C,D,STD,USD,520.8960,584.1610,84.8810,A,2520
141459,12/31/2012,2012,INDL,C,D,STD,USD,542.4030,624.5280,122.2720,A,2520
141459,12/31/2013,2013,INDL,C,D,STD,USD,612.4120,653.5580,69.7880,A,2520
141459,12/31/2014,2014,INDL,C,D,STD,USD,364.2110,723.7450,170.2050,A,2520
141459,12/31/2015,2015,INDL,C,D,STD,USD,456.2270,567.1870,249.0920,A,2520
141459,12/31/2016,2016,INDL,C,D,STD,USD,510.8140,629.6700,111.2730,A,2520
141459,12/31/2017,2017,INDL,C,D,STD,USD,694.9550,682.2940,102.3400,A,2520
141459,12/31/2018,2018,INDL,C,D,STD,USD,694.0800,823.2470,61.4700,A,2520
141459,12/31/2019,2019,INDL,C,D,STD,USD,952.4860,987.2220,154.2230,A,2520
141459,12/31/2020,2020,INDL,C,D,STD,USD,992.3240,1103.4100,128.2370,A,2520
142546,12/31/2000,2000,INDL,C,D,STD,USD,13.9610,22.5520,,A,2520
142546,12/31/2001,2001,INDL,C,D,STD,USD,8.5630,13.8110,,A,2520
142546,12/31/2002,2002,INDL,C,D,STD,USD,12.3890,19.9820,5.4550,A,2520
142546,12/31/2003,2003,INDL,C,D,STD,USD,18.0720,27.8030,9.7510,A,2520
142546,12/31/2004,2004,INDL,C,D,STD,USD,23.7430,36.3660,12.6080,A,2520
142546,12/31/2005,2005,INDL,C,D,STD,USD,26.2230,36.8940,14.3070,A,2520
142546,12/31/2006,2006,INDL,C,D,STD,USD,20.3140,29.4350,7.9850,A,2520
142546,12/31/2007,2007,INDL,C,D,STD,USD,16.4230,24.8250,7.7180,A,2520
142546,12/31/2008,2008,INDL,C,D,STD,USD,7.5860,11.2190,3.7140,A,2520
142546,12/31/2009,2009,INDL,C,D,STD,USD,-10.6930,-17.5000,-2.4060,A,2520
142546,12/31/2010,2010,INDL,C,D,STD,USD,3.8530,4.8920,-4.7430,A,2520
142546,12/31/2011,2011,INDL,C,D,STD,USD,6.7310,8.3980,0.0880,A,2520
142546,12/31/2012,2012,INDL,C,D,STD,USD,6.9790,9.7210,3.6550,A,2520
142546,12/31/2013,2013,INDL,C,D,STD,USD,7.5280,10.0300,2.6000,A,2520
142546,12/31/2014,2014,INDL,C,D,STD,USD,8.9140,12.5270,3.5090,A,2520
142546,12/31/2015,2015,INDL,C,D,STD,USD,14.3060,20.9710,5.7970,A,2520
142546,12/31/2016,2016,INDL,C,D,STD,USD,16.7450,23.4070,6.5460,A,2520
142546,12/31/2017,2017,INDL,C,D,STD,USD,19.3000,29.9880,9.7330,A,2520
142546,12/31/2018,2018,INDL,C,D,STD,USD,28.4880,35.6550,6.2900,A,2520
142546,12/31/2019,2019,INDL,C,D,STD,USD,28.2390,34.4580,7.3300,A,2520
142546,12/31/2020,2020,INDL,C,D,STD,USD,19.4440,24.4560,4.0990,A,2520
142546,12/31/2021,2021,INDL,C,D,STD,USD,29.0260,36.4080,,A,2520
146520,12/31/2003,2003,INDL,C,D,STD,USD,,,,A,2520
146520,12/31/2004,2004,INDL,C,D,STD,USD,-0.5210,-0.5210,0.0000,A,2520
146520,12/31/2005,2005,INDL,C,D,STD,USD,-7.7840,-7.7840,0.0000,A,2520
146520,12/31/2006,2006,INDL,C,D,STD,USD,-9.6110,-9.6110,0.0000,A,2520
150278,12/31/2001,2001,INDL,C,D,STD,USD,-4.1590,-3.6210,2.2100,A,2520
150278,12/31/2002,2002,INDL,C,D,STD,USD,19.2530,32.2640,12.7200,A,2520
150278,12/31/2003,2003,INDL,C,D,STD,USD,23.2780,38.9260,10.9680,A,2520
150278,12/31/2004,2004,INDL,C,D,STD,USD,49.6580,82.5080,33.9700,A,2520
150278,12/31/2005,2005,INDL,C,D,STD,USD,47.2020,77.8670,20.2450,A,2520
150278,12/31/2006,2006,INDL,C,D,STD,USD,87.2200,138.1880,40.2770,A,2520
150278,12/31/2007,2007,INDL,C,D,STD,USD,-70.6180,-29.0880,32.3930,A,2520
150278,12/31/2008,2008,INDL,C,D,STD,USD,77.9040,121.9110,44.1570,A,2520
150278,12/31/2009,2009,INDL,C,D,STD,USD,115.6400,183.8280,54.5800,A,2520
150278,12/31/2010,2010,INDL,C,D,STD,USD,146.4720,233.3860,71.7450,A,2520
150278,12/31/2011,2011,INDL,C,D,STD,USD,114.0160,180.8880,61.6000,A,2520
150278,12/31/2012,2012,INDL,C,D,STD,USD,161.1500,255.3910,97.4000,A,2520
150278,12/31/2013,2013,INDL,C,D,STD,USD,160.4070,249.4650,83.3000,A,2520
150278,12/31/2014,2014,INDL,C,D,STD,USD,194.6700,302.9060,95.8000,A,2520
150278,12/31/2015,2015,INDL,C,D,STD,USD,237.8220,368.1880,108.4000,A,2520
150278,12/31/2016,2016,INDL,C,D,STD,USD,258.1060,396.0700,120.6000,A,2520
150278,12/31/2017,2017,INDL,C,D,STD,USD,302.7640,391.0320,132.9000,A,2520
150278,12/31/2018,2018,INDL,C,D,STD,USD,282.0680,355.9750,55.9000,A,2520
150278,12/31/2019,2019,INDL,C,D,STD,USD,263.8020,327.9520,67.6000,A,2520
150278,12/31/2020,2020,INDL,C,D,STD,USD,109.7170,134.9840,54.7000,A,2520
151423,12/31/2001,2001,INDL,C,D,STD,USD,-1.0850,-1.0850,,A,2520
151423,12/31/2002,2002,INDL,C,D,STD,USD,-2.4170,-2.4170,,A,2520
151423,12/31/2003,2003,INDL,C,D,STD,USD,-5.6360,-5.6360,,A,2520
151423,12/31/2004,2004,INDL,C,D,STD,USD,-7.5960,-7.5960,0.0030,A,2520
151423,12/31/2005,2005,INDL,C,D,STD,USD,-5.4680,-5.4680,0.0000,A,2520
151423,12/31/2006,2006,INDL,C,D,STD,USD,-8.0130,-8.0130,0.0320,A,2520
151423,12/31/2007,2007,INDL,C,D,STD,USD,-26.3560,-26.3560,0.0030,A,2520
151423,12/31/2008,2008,INDL,C,D,STD,USD,-6.3370,-6.3370,0.0010,A,2520
151423,12/31/2009,2009,INDL,C,D,STD,USD,-2.0260,-2.0260,0.0060,A,2520
151423,12/31/2010,2010,INDL,C,D,STD,USD,-1.9330,-1.9330,0.0020,A,2520
151423,12/31/2011,2011,INDL,C,D,STD,USD,-2.3600,-2.3600,0.0050,A,2520
151423,12/31/2012,2012,INDL,C,D,STD,USD,-3.2620,-3.2620,0.0180,A,2520
151423,12/31/2013,2013,INDL,C,D,STD,USD,-3.6980,-3.6980,0.0020,A,2520
151423,12/31/2014,2014,INDL,C,D,STD,USD,-7.3710,-7.3710,0.0060,A,2520
151423,12/31/2015,2015,INDL,C,D,STD,USD,-3.0880,-3.0880,0.0050,A,2520
151423,12/31/2016,2016,INDL,C,D,STD,USD,-3.0320,-3.0320,0.0110,A,2520
151423,12/31/2017,2017,INDL,C,D,STD,USD,-0.8090,-2.5980,0.0070,A,2520
151423,12/31/2018,2018,INDL,C,D,STD,USD,-3.4020,-3.4180,0.0040,A,2520
151423,12/31/2019,2019,INDL,C,D,STD,USD,-3.4200,-3.4040,0.0050,A,2520
151423,12/31/2020,2020,INDL,C,D,STD,USD,-4.7660,-4.5260,0.0220,A,2520
155617,11/30/2002,2002,INDL,C,D,STD,USD,-2.2130,-2.2130,,A,2520
155617,11/30/2003,2003,INDL,C,D,STD,USD,-5.3030,-5.3030,,A,2520
155617,11/30/2004,2004,INDL,C,D,STD,USD,-7.3820,-7.3820,,A,2520
155758,12/31/2005,2005,INDL,C,D,STD,USD,5.1400,6.8400,1.5650,A,2520
155758,12/31/2006,2006,INDL,C,D,STD,USD,-4.7610,-5.4390,2.5520,A,2520
155758,12/31/2007,2007,INDL,C,D,STD,USD,-8.6320,-7.5920,0.0000,A,2520
156861,12/31/2001,2001,INDL,C,D,STD,USD,11.8580,23.5000,5.2570,A,2520
156861,12/31/2002,2002,INDL,C,D,STD,USD,16.6940,29.7690,15.6110,A,2520
156861,12/31/2003,2003,INDL,C,D,STD,USD,37.5750,61.2020,33.1460,A,2520
156861,12/31/2004,2004,INDL,C,D,STD,USD,75.0070,122.1870,49.9780,A,2520
156861,12/31/2005,2005,INDL,C,D,STD,USD,99.3290,166.4720,57.4450,A,2520
156861,12/31/2006,2006,INDL,C,D,STD,USD,112.3220,174.7650,58.4510,A,2520
156861,12/31/2007,2007,INDL,C,D,STD,USD,141.4590,212.8740,68.2710,A,2520
156861,12/31/2008,2008,INDL,C,D,STD,USD,58.8680,107.4220,38.3460,A,2520
156861,12/31/2009,2009,INDL,C,D,STD,USD,84.9930,128.0370,51.8050,A,2520
156861,12/31/2010,2010,INDL,C,D,STD,USD,157.1450,230.8650,63.8540,A,2520
156861,12/31/2011,2011,INDL,C,D,STD,USD,219.6080,328.3910,84.1560,A,2520
156861,12/31/2012,2012,INDL,C,D,STD,USD,106.8000,229.2000,80.1000,A,2520
156861,12/31/2013,2013,INDL,C,D,STD,USD,78.6000,128.0000,96.4000,A,2520
156861,12/31/2014,2014,INDL,C,D,STD,USD,108.9000,174.9000,56.3000,A,2520
156861,12/31/2015,2015,INDL,C,D,STD,USD,73.5000,200.1000,94.9000,A,2520
156861,12/31/2016,2016,INDL,C,D,STD,USD,202.1000,283.3000,81.3000,A,2520
156861,12/31/2017,2017,INDL,C,D,STD,USD,151.4000,188.4000,81.2000,A,2520
156861,12/31/2018,2018,INDL,C,D,STD,USD,100.5000,165.0000,32.5000,A,2520
156861,12/31/2019,2019,INDL,C,D,STD,USD,189.5000,265.5000,73.8000,A,2520
156861,12/31/2020,2020,INDL,C,D,STD,USD,348.8000,452.4000,93.8000,A,2520
160780,12/31/2002,2002,INDL,C,D,STD,USD,2.8760,7.8180,,A,2520
160780,12/31/2003,2003,INDL,C,D,STD,USD,27.7190,43.4300,,A,2520
