gvkeyx,bkvlps,cshtrm,dvpsxm,dvrate,epsx12,prccm,prchm,prclm,datadate,conm,indextype,tic,spii,spmi,indexcat
000899,,,5.3425,64.1100,,10816.8984,,,01/31/1994,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,5.4242,65.0900,,10303.8984,,,02/28/1994,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,5.4983,65.9800,,10778.7969,,,03/31/1994,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,5.6883,68.2600,,9517.8789,,,04/30/1994,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,5.6900,68.2800,,10246.2969,,,05/31/1994,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,5.6550,67.8600,,9539.5898,,,06/30/1994,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,5.5733,66.8800,,9493.1094,,,07/31/1994,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,5.4417,65.3000,,9884.6172,,,08/31/1994,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,5.6375,67.6500,,10957.1992,,,09/30/1994,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,5.6642,67.9700,,9985.3164,,,10/31/1994,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,5.6800,68.1600,,8767.0000,,,11/30/1994,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,5.6417,67.7000,,9586.3594,,,12/31/1994,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,5.8642,70.3700,,8457.2578,,,01/31/1995,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,5.7608,69.1300,,8915.8984,,,02/28/1995,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,5.7792,69.3500,,10180.5000,,,03/31/1995,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,5.8817,70.5800,,9909.3789,,,04/30/1995,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,5.9158,70.9900,,10384.5000,,,05/31/1995,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,8.4983,101.9800,,10495.1992,,,06/30/1995,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,5.9000,70.8000,,10465.2969,,,07/31/1995,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,5.8067,69.6800,,10432.0977,,,08/31/1995,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,5.8333,70.0000,,10574.1992,,,09/30/1995,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,5.8633,70.3600,,9281.4063,,,10/31/1995,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,5.8600,70.3200,,10384.0000,,,11/30/1995,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,5.8725,70.4700,,10413.5977,,,12/31/1995,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,5.9217,71.0600,,12058.5000,,,01/31/1996,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,5.8200,69.8400,,12465.8984,,,02/29/1996,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,5.7367,68.8400,,12465.7969,,,03/31/1996,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,5.7317,68.7800,,12348.1992,,,04/30/1996,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,5.9258,71.1100,,13199.6992,,,05/31/1996,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,5.7633,69.1600,,11058.0000,,,06/30/1996,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,5.5425,66.5100,,11183.8984,,,07/31/1996,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,5.6192,67.4300,,11727.1992,,,08/31/1996,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,5.5692,66.8300,,11058.5977,,,09/30/1996,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,5.4975,65.9700,,11057.3984,,,10/31/1996,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,5.4875,65.8500,,11434.3984,,,11/30/1996,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,5.1633,61.9600,,11302.5977,,,12/31/1996,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,4.7192,56.6300,,10634.5000,,,01/31/1997,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,4.6775,56.1300,,11543.3984,,,02/28/1997,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,4.7067,56.4800,,9451.9766,,,03/31/1997,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,4.7567,57.0800,,8790.3477,,,04/30/1997,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,4.8775,58.5300,,9378.3594,,,05/31/1997,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,4.8767,58.5200,,8306.1797,,,06/30/1997,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,4.8800,58.5600,,8289.5469,,,07/31/1997,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,4.8258,57.9100,,8200.7969,,,08/31/1997,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,4.8100,57.7200,,9057.9883,,,09/30/1997,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,4.8808,58.5700,,7555.8984,,,10/31/1997,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,4.9600,59.5700,,5673.7695,,,11/30/1997,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,4.8900,58.6900,,6378.8672,,,12/31/1997,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,4.9300,59.1100,,6811.4180,,,01/31/1998,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,3.4700,41.6000,,6479.3789,,,02/28/1998,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,3.4700,41.6200,,6933.5781,,,03/31/1998,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,199113067.0000,3.5000,41.9400,,7476.4700,7951.8600,6862.0100,04/30/1998,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,114336047.0000,3.7192,44.6300,,6494.5900,7483.7200,6465.4900,05/31/1998,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,143379427.0000,3.6950,44.3400,,6078.5100,6577.2000,5659.9500,06/30/1998,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,115325942.0000,3.7625,45.1500,,5393.5100,6208.4100,5382.9300,07/31/1998,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,128133571.0000,3.8417,46.1000,,4228.8800,5481.2000,4228.8800,08/31/1998,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,251496259.0000,3.7475,44.9700,,6539.9700,6793.7300,4316.6700,09/30/1998,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,233200400.0000,3.7150,44.5800,,6716.7000,7532.4100,6071.5300,10/31/1998,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,161526989.0000,3.6958,44.3500,,6210.1500,7324.9100,6118.0800,11/30/1998,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,161277753.0000,3.7192,44.6300,,5921.2700,6405.8400,5665.3300,12/31/1998,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,160709006.0000,3.6667,44.0000,,5666.0500,6501.9700,5571.5000,01/31/1999,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,122619887.0000,3.6542,43.8500,,5326.0500,5959.4600,5307.8000,02/28/1999,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,178563892.0000,3.7292,44.7500,,5188.4200,5905.7100,5024.4700,03/31/1999,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,140067917.0000,3.6575,43.8900,,5918.7600,6057.7300,4954.0900,04/30/1999,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,156184220.0000,3.8708,46.4500,,4954.7200,6552.0200,4922.7900,05/31/1999,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,151426325.0000,3.8783,46.5400,,5269.6300,5281.9600,4697.7200,06/30/1999,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,97685456.0000,3.9400,47.2800,,5041.7000,5329.4300,4621.0600,07/31/1999,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,109652579.0000,3.9050,46.8600,,5177.4300,5604.8600,5015.5400,08/31/1999,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,217609530.0000,4.0917,49.1000,,6402.9100,7333.8200,4974.6000,09/30/1999,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,221254895.0000,4.0558,48.6700,,5512.8600,7140.9500,5459.6100,10/31/1999,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,124454059.0000,4.0583,48.7000,,5192.4300,5622.9100,5048.3500,11/30/1999,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,107881468.0000,4.0175,48.2100,,4875.3300,5263.4700,4817.4200,12/31/1999,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,111107277.0000,4.0017,48.0200,,4333.9700,4911.2300,4333.9700,01/31/2000,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,169815502.0000,3.9717,47.6600,,4222.7600,5331.3500,4220.4800,02/29/2000,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,114715573.0000,3.9800,47.7600,,3964.4600,4380.4200,3915.3400,03/31/2000,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,103567292.0000,4.0217,48.2600,,4206.4600,4405.9700,3935.6800,04/30/2000,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,115712792.0000,4.2625,51.1502,,4414.5200,4781.3600,4154.4800,05/31/2000,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,143761946.0000,4.2159,50.5913,,4457.9800,4779.5000,4336.7300,06/30/2000,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,83743285.0000,4.2046,50.4554,,3957.8500,4458.3600,3957.8500,07/31/2000,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,95275077.0000,4.2016,50.4191,,4084.6500,4303.4300,3945.3400,08/31/2000,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,100102871.0000,4.2500,51.0005,,4055.1000,4301.2900,3933.0900,09/30/2000,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,103858319.0000,4.2235,50.6817,,3671.1000,4066.0100,3469.4500,10/31/2000,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,100575308.0000,4.3293,51.9516,,4080.7500,4139.0700,3631.9600,11/30/2000,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,112093953.0000,4.1341,49.6088,,4340.6600,4547.9300,4052.3500,12/31/2000,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,94648528.0000,4.1384,49.6603,,4080.7700,4441.6300,3986.7100,01/31/2001,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,97319129.0000,4.2892,51.4707,,4359.8500,4465.7400,3835.7300,02/28/2001,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,130774769.0000,4.3299,51.9583,,4128.2100,4721.1300,4029.9600,03/31/2001,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,113836539.0000,4.2642,51.1704,,4639.3000,4749.3900,4041.8500,04/30/2001,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,233075836.0000,4.2712,51.2541,,4768.9500,5463.3800,4581.2800,05/31/2001,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,182758810.0000,4.2206,50.6475,,4536.5300,5088.4000,4515.2300,06/30/2001,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,118098456.0000,4.3953,52.7438,,4496.3600,4800.2400,4412.5700,07/31/2001,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,110154997.0000,4.1519,49.8228,,4829.9200,4994.1000,4437.3100,08/31/2001,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,165713844.0000,4.1929,50.3147,,5416.5600,5552.4700,4730.6400,09/30/2001,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,129744859.0000,4.3314,51.9768,,5037.1600,5491.3100,4780.3700,10/31/2001,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,164596679.0000,4.3374,52.0493,,4819.4600,5202.2000,4549.5600,11/30/2001,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,136158780.0000,4.5103,54.1232,,5076.0100,5222.4800,4752.4100,12/31/2001,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,261844781.0000,4.5073,54.0881,,5664.4800,5694.0200,5058.9600,01/31/2002,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,393823125.0000,4.5016,54.0193,,5972.5200,6438.2200,5724.0700,02/28/2002,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,280560227.0000,4.4473,53.3678,,6191.7800,6372.2900,5490.2700,03/31/2002,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,329446920.0000,4.3722,52.4662,,6503.0200,6725.6000,5833.5400,04/30/2002,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,484124670.0000,4.2847,51.4164,,7384.8280,7684.9300,6563.2000,05/31/2002,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,638054790.0000,4.1042,49.2503,,6373.0900,7589.7380,6373.0900,06/30/2002,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,4.1900,50.2804,,,,,07/31/2002,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,4.1555,49.8659,,,,,08/31/2002,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,4.2429,50.9146,,,,,09/30/2002,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,4.2181,50.6168,,,,,10/31/2002,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,4.3120,51.7445,,,,,11/30/2002,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,4.2569,51.0829,,,,,12/31/2002,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,4.0477,48.5721,,,,,01/31/2003,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,3.9394,47.2732,,,,,02/28/2003,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,3.9228,47.0736,,,,,03/31/2003,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,3.8497,46.1963,,,,,04/30/2003,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,3.6667,44.0003,,,,,05/31/2003,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,3.4099,40.9185,,,,,06/30/2003,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,3.5434,42.5205,,,,,07/31/2003,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,2.9068,34.8814,,,,,08/31/2003,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,3.2620,39.1445,,,,,09/30/2003,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,3.2649,39.1793,,,,,10/31/2003,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,3.2440,38.9275,,,,,11/30/2003,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,3.0390,36.4681,,,,,12/31/2003,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,,36.4681,,,,,01/31/2004,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,,36.4681,,,,,02/29/2004,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,,36.4681,,,,,03/31/2004,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,,36.4681,,,,,04/30/2004,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,,36.4681,,,,,05/31/2004,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,,36.4681,,,,,06/30/2004,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,,36.4681,,,,,07/31/2004,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,,36.4681,,,,,08/31/2004,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,,36.4681,,,,,09/30/2004,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,,36.4681,,,,,10/31/2004,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,,36.4681,,,,,11/30/2004,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,,36.4681,,,,,12/31/2004,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,,36.4681,,,,,01/31/2005,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,,36.4681,,,,,02/28/2005,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,,36.4681,,,,,03/31/2005,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,,36.4681,,,,,04/30/2005,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,,36.4681,,,,,05/31/2005,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,,36.4681,,,,,06/30/2005,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,,36.4681,,,,,07/31/2005,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,,36.4681,,,,,08/31/2005,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,,36.4681,,,,,09/30/2005,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,,36.4681,,,,,10/31/2005,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,,36.4681,,,,,11/30/2005,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,,36.4681,,,,,12/31/2005,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,,36.4681,,,,,01/31/2006,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,,36.4681,,,,,02/28/2006,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,,36.4681,,,,,03/31/2006,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,,36.4681,,,,,04/30/2006,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,,36.4681,,,,,05/31/2006,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,,36.4681,,,,,06/30/2006,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,,36.4681,,,,,07/31/2006,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,,36.4681,,,,,08/31/2006,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,,36.4681,,,,,09/30/2006,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,,36.4681,,,,,10/31/2006,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,,36.4681,,,,,11/30/2006,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,,36.4681,,,,,12/31/2006,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,,36.4681,,,,,01/31/2007,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,,36.4681,,,,,02/28/2007,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,,36.4681,,,,,03/31/2007,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,,36.4681,,,,,04/30/2007,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,,36.4681,,,,,05/31/2007,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,,36.4681,,,,,06/30/2007,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,,36.4681,,,,,07/31/2007,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,,36.4681,,,,,08/31/2007,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,,36.4681,,,,,09/30/2007,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,,36.4681,,,,,10/31/2007,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,,36.4681,,,,,11/30/2007,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,,36.4681,,,,,12/31/2007,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,,36.4681,,,,,01/31/2008,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,,36.4681,,,,,02/29/2008,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,,36.4681,,,,,03/31/2008,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,,36.4681,,,,,04/30/2008,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,,36.4681,,,,,05/31/2008,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,,36.4681,,,,,06/30/2008,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,,36.4681,,,,,07/31/2008,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,,36.4681,,,,,08/31/2008,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,,36.4681,,,,,09/30/2008,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,,36.4681,,,,,10/31/2008,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,,36.4681,,,,,11/30/2008,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,,36.4681,,,,,12/31/2008,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,,36.4681,,,,,01/31/2009,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,,36.4681,,,,,02/28/2009,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,,36.4681,,,,,03/31/2009,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,,36.4681,,,,,04/30/2009,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,,36.4681,,,,,05/31/2009,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,,36.4681,,,,,06/30/2009,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,,36.4681,,,,,07/31/2009,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,,36.4681,,,,,08/31/2009,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,,36.4681,,,,,09/30/2009,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,,36.4681,,,,,10/31/2009,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,,36.4681,,,,,11/30/2009,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
000899,,,,36.4681,,,,,12/31/2009,S&P/TSX-Gold/Precious Minrls,SECTOR,CI1040,,,S&P/TSX
