,gvkey,acominc,act,ap,at,ch,citotal,cshpri,dltt,dvt,ebit,ebitda,gp,icapt,invt,lt,opeps,revt,seq,txdi,txp,txt,sic,ni,pi,txpd,prev_ni,prev2_ni,prev3_ni,t90ret,b5ret,cpiret,SNP500,SNP500_CD
2007,6649,193.0,1834.0,227.0,4072.0,205.0,106.0,179.0,1000.0,137.0,341.0,498.0,939.0,3133.0,599.0,1939.0,1.0,4306.0,2132.0,-7.0,0.0,77.0,2510,104.0,128.0,118.0,-12.0,300.0,251.0,0.050863,0.101754,0.040814,0.0018859569013767175,-0.036031023005951734
2007,6669,-3.0,0.0,376.0,9102.0,795.0,-1942.0,157.0,2205.0,101.0,-2626.0,-2554.0,-1012.0,6055.0,4793.0,5252.0,-13.0,10186.0,3822.0,-439.0,0.0,-1140.0,1531,-1110.0,-3080.0,214.0,-1942.0,593.0,1355.0,0.050863,0.101754,0.040814,0.0018859569013767175,-0.036031023005951734
2007,6865,-1.0,0.0,71.0,2956.0,1004.0,-637.0,45.0,997.0,45.0,-761.0,-747.0,-230.0,2473.0,1556.0,1480.0,-15.0,2922.0,1476.0,-36.0,0.0,-120.0,1531,-381.0,-757.0,10.0,-637.0,214.0,505.0,0.050863,0.101754,0.040814,0.0018859569013767175,-0.036031023005951734
2007,7114,907.0,35583.0,7923.0,66923.0,10480.0,2451.0,2182.0,1921.0,466.0,3894.0,6585.0,25688.0,39785.0,8045.0,29059.0,0.0,77188.0,33192.0,613.0,521.0,1625.0,3600,2823.0,3730.0,929.0,1840.0,1348.0,545.0,0.050863,0.101754,0.040814,0.0018859569013767175,-0.036031023005951734
2007,7116,-176.0,2592.0,441.0,4805.0,901.0,701.0,384.0,550.0,272.0,840.0,1010.0,3008.0,2856.0,428.0,2498.0,1.0,6018.0,2306.0,23.0,17.0,103.0,3942,379.0,703.0,173.0,599.0,592.0,417.0,0.050863,0.101754,0.040814,0.0018859569013767175,-0.036031023005951734
2007,7179,0.0,35.0,3.0,45.0,9.0,3.0,2.0,0.0,0.0,5.0,5.0,19.0,39.0,16.0,6.0,1.0,68.0,39.0,0.0,0.0,1.0,3140,5.0,5.0,1.0,3.0,3.0,3.0,0.050863,0.101754,0.040814,0.0018859569013767175,-0.036031023005951734
2007,7875,-124.0,2651.0,616.0,6682.0,329.0,528.0,276.0,1197.0,234.0,826.0,1003.0,2434.0,3444.0,940.0,4435.0,1.0,6407.0,2247.0,-3.0,44.0,149.0,3990,-53.0,632.0,99.0,467.0,385.0,251.0,0.050863,0.101754,0.040814,0.0018859569013767175,-0.036031023005951734
2007,7906,177.0,8076.0,1040.0,10688.0,1856.0,1559.0,503.0,409.0,357.0,2131.0,2411.0,7430.0,7435.0,2121.0,3662.0,2.0,16325.0,7025.0,34.0,109.0,708.0,3021,1883.0,2199.0,601.0,1491.0,1392.0,1211.0,0.050863,0.101754,0.040814,0.0018859569013767175,-0.036031023005951734
2007,7911,0.0,28.0,0.0,47.0,13.0,4.0,4.0,0.0,2.0,4.0,4.0,12.0,43.0,12.0,3.0,1.0,40.0,43.0,-1.0,0.0,2.0,2451,1.0,6.0,1.0,4.0,6.0,6.0,0.050863,0.101754,0.040814,0.0018859569013767175,-0.036031023005951734
2007,7951,32.0,472.0,32.0,577.0,133.0,54.0,25.0,75.0,6.0,50.0,66.0,339.0,454.0,193.0,198.0,1.0,532.0,378.0,-12.0,5.0,2.0,3873,60.0,53.0,13.0,50.0,26.0,26.0,0.050863,0.101754,0.040814,0.0018859569013767175,-0.036031023005951734
2007,8219,10.0,334.0,84.0,908.0,36.0,56.0,17.0,199.0,11.0,98.0,121.0,478.0,650.0,137.0,457.0,2.0,1143.0,450.0,-5.0,8.0,26.0,2300,38.0,78.0,29.0,52.0,70.0,49.0,0.050863,0.101754,0.040814,0.0018859569013767175,-0.036031023005951734
2007,8551,-33.0,785.0,81.0,1998.0,366.0,186.0,52.0,399.0,11.0,255.0,288.0,1063.0,1341.0,284.0,1056.0,2.0,2090.0,942.0,44.0,0.0,93.0,2300,183.0,248.0,48.0,155.0,111.0,58.0,0.050863,0.101754,0.040814,0.0018859569013767175,-0.036031023005951734
2007,8823,-5.0,0.0,418.0,10225.0,1060.0,-2258.0,252.0,3483.0,40.0,-1890.0,-1807.0,-746.0,7803.0,7748.0,5905.0,-6.0,9256.0,4320.0,73.0,126.0,-223.0,1531,-1474.0,-2497.0,-73.0,-2256.0,687.0,1491.0,0.050863,0.101754,0.040814,0.0018859569013767175,-0.036031023005951734
2007,9289,16.0,150.0,19.0,341.0,21.0,10.0,21.0,32.0,0.0,30.0,36.0,141.0,236.0,59.0,137.0,0.0,331.0,204.0,4.0,1.0,2.0,3990,-112.0,11.0,1.0,8.0,-10.0,-36.0,0.050863,0.101754,0.040814,0.0018859569013767175,-0.036031023005951734
2007,9818,-983.0,38675.0,10034.0,99662.0,6804.0,1636.0,1001.0,8514.0,213.0,989.0,4392.0,4392.0,37518.0,8003.0,70659.0,1.0,70565.0,28672.0,-113.0,597.0,458.0,3600,3699.0,1537.0,891.0,1074.0,1052.0,1528.0,0.050863,0.101754,0.040814,0.0018859569013767175,-0.036031023005951734
2007,10124,-14.0,73.0,8.0,101.0,5.0,10.0,22.0,0.0,0.0,10.0,14.0,43.0,76.0,13.0,25.0,0.0,156.0,76.0,1.0,0.0,6.0,3480,8.0,16.0,4.0,10.0,1.0,0.0,0.050863,0.101754,0.040814,0.0018859569013767175,-0.036031023005951734
2007,10198,-1.0,69.0,6.0,87.0,0.0,2.0,6.0,2.0,3.0,5.0,9.0,42.0,74.0,46.0,15.0,0.0,120.0,72.0,0.0,0.0,1.0,2300,2.0,5.0,1.0,2.0,2.0,1.0,0.050863,0.101754,0.040814,0.0018859569013767175,-0.036031023005951734
2007,10839,4.0,295.0,64.0,660.0,44.0,-107.0,56.0,234.0,0.0,-15.0,29.0,79.0,534.0,124.0,360.0,-3.0,690.0,299.0,-25.0,0.0,-23.0,2200,-17.0,-140.0,2.0,-117.0,-15.0,-42.0,0.050863,0.101754,0.040814,0.0018859569013767175,-0.036031023005951734
2007,11060,61.0,2645.0,509.0,6446.0,321.0,754.0,110.0,1144.0,246.0,959.0,1081.0,3263.0,4723.0,1138.0,2868.0,5.0,7219.0,3576.0,-4.0,9.0,292.0,2300,602.0,905.0,295.0,591.0,533.0,506.0,0.050863,0.101754,0.040814,0.0018859569013767175,-0.036031023005951734
2007,11465,-270.0,6555.0,3260.0,14009.0,201.0,1013.0,78.0,1668.0,134.0,1124.0,1717.0,3453.0,5648.0,2665.0,10029.0,8.0,19408.0,3911.0,9.0,39.0,117.0,3630,418.0,786.0,39.0,640.0,433.0,422.0,0.050863,0.101754,0.040814,0.0018859569013767175,-0.036031023005951734
2007,11566,22.0,445.0,51.0,638.0,76.0,111.0,52.0,0.0,18.0,138.0,159.0,492.0,478.0,165.0,159.0,1.0,1198.0,478.0,-6.0,3.0,45.0,3140,95.0,138.0,48.0,92.0,83.0,74.0,0.050863,0.101754,0.040814,0.0018859569013767175,-0.036031023005951734
2007,12395,-1.0,0.0,236.0,7220.0,900.0,35.0,155.0,2088.0,0.0,120.0,149.0,666.0,5624.0,5665.0,3685.0,0.0,4762.0,3527.0,-290.0,197.0,35.0,1531,-298.0,70.0,322.0,35.0,687.0,806.0,0.050863,0.101754,0.040814,0.0018859569013767175,-0.036031023005951734
2007,12459,0.0,0.0,237.0,2194.0,664.0,333.0,5.0,202.0,0.0,553.0,570.0,946.0,1332.0,1164.0,1065.0,61.0,5156.0,1129.0,-21.0,0.0,205.0,1531,100.0,539.0,157.0,333.0,587.0,697.0,0.050863,0.101754,0.040814,0.0018859569013767175,-0.036031023005951734
2007,12597,0.0,62.0,3.0,74.0,5.0,5.0,5.0,3.0,0.0,6.0,7.0,25.0,69.0,40.0,8.0,0.0,100.0,66.0,-1.0,0.0,1.0,3842,3.0,6.0,3.0,5.0,6.0,5.0,0.050863,0.101754,0.040814,0.0018859569013767175,-0.036031023005951734
2007,12615,0.0,0.0,66.0,1117.0,1.0,-129.0,13.0,320.0,8.0,-135.0,-131.0,40.0,902.0,851.0,536.0,-7.0,1017.0,581.0,-27.0,0.0,-59.0,1531,-246.0,-151.0,10.0,-129.0,38.0,100.0,0.050863,0.101754,0.040814,0.0018859569013767175,-0.036031023005951734
2007,12616,163.0,790.0,102.0,2128.0,90.0,90.0,28.0,0.0,24.0,109.0,141.0,727.0,1665.0,256.0,463.0,2.0,1415.0,1644.0,30.0,11.0,55.0,2340,49.0,133.0,39.0,76.0,24.0,63.0,0.050863,0.101754,0.040814,0.0018859569013767175,-0.036031023005951734
2007,12689,-23.0,0.0,717.0,5705.0,1343.0,-993.0,77.0,2159.0,77.0,-1240.0,-1222.0,-393.0,4010.0,3312.0,3855.0,-11.0,6416.0,1850.0,218.0,0.0,-46.0,1531,-977.0,-1461.0,140.0,-930.0,482.0,842.0,0.050863,0.101754,0.040814,0.0018859569013767175,-0.036031023005951734
2007,12868,148.0,1513.0,286.0,2641.0,74.0,-27.0,123.0,772.0,0.0,154.0,221.0,1189.0,1658.0,447.0,1754.0,0.0,2426.0,886.0,-10.0,7.0,24.0,2320,-227.0,-75.0,16.0,-122.0,93.0,107.0,0.050863,0.101754,0.040814,0.0018859569013767175,-0.036031023005951734
2007,13354,-2.0,375.0,34.0,495.0,15.0,2.0,22.0,11.0,0.0,-7.0,-3.0,83.0,415.0,104.0,91.0,0.0,456.0,404.0,0.0,0.0,-2.0,3651,8.0,2.0,-11.0,2.0,-10.0,77.0,0.050863,0.101754,0.040814,0.0018859569013767175,-0.036031023005951734
2007,13906,16.0,204.0,23.0,319.0,39.0,19.0,9.0,10.0,0.0,20.0,29.0,184.0,210.0,88.0,119.0,1.0,432.0,200.0,0.0,2.0,4.0,3690,-72.0,13.0,2.0,9.0,8.0,7.0,0.050863,0.101754,0.040814,0.0018859569013767175,-0.036031023005951734
2007,14064,0.0,131.0,15.0,220.0,1.0,3.0,8.0,6.0,0.0,15.0,22.0,102.0,115.0,65.0,112.0,0.0,378.0,107.0,-1.0,0.0,2.0,3585,5.0,3.0,1.0,1.0,9.0,7.0,0.050863,0.101754,0.040814,0.0018859569013767175,-0.036031023005951734
2007,14227,0.0,3.0,0.0,13.0,2.0,-2.0,3.0,9.0,0.0,-3.0,-2.0,3.0,12.0,6.0,10.0,-1.0,12.0,3.0,0.0,0.0,0.0,3873,-3.0,-2.0,0.0,-2.0,-2.0,-1.0,0.050863,0.101754,0.040814,0.0018859569013767175,-0.036031023005951734
2007,14311,25.0,447.0,90.0,769.0,63.0,122.0,35.0,200.0,47.0,130.0,192.0,455.0,372.0,218.0,596.0,3.0,1780.0,172.0,-11.0,4.0,57.0,3790,117.0,170.0,54.0,111.0,106.0,143.0,0.050863,0.101754,0.040814,0.0018859569013767175,-0.036031023005951734
2007,14447,537.0,15296.0,3059.0,44891.0,2276.0,2329.0,2371.0,3617.0,1001.0,5070.0,5877.0,16304.0,21911.0,7026.0,26596.0,1.0,24067.0,16924.0,-182.0,1006.0,1245.0,2330,2819.0,4649.0,1001.0,2957.0,2479.0,1705.0,0.050863,0.101754,0.040814,0.0018859569013767175,-0.036031023005951734
2007,14620,129.0,6548.0,2290.0,10235.0,858.0,99.0,140.0,756.0,174.0,717.0,1141.0,3407.0,3241.0,1920.0,7751.0,3.0,16220.0,2484.0,-41.0,313.0,171.0,3630,46.0,624.0,120.0,453.0,562.0,222.0,0.050863,0.101754,0.040814,0.0018859569013767175,-0.036031023005951734
2007,14790,0.0,0.0,59.0,1748.0,27.0,-289.0,26.0,723.0,0.0,-279.0,-261.0,30.0,1453.0,1368.0,1018.0,-8.0,2343.0,730.0,-111.0,2.0,-168.0,1531,-292.0,-457.0,31.0,-289.0,225.0,255.0,0.050863,0.101754,0.040814,0.0018859569013767175,-0.036031023005951734
2007,14957,0.0,0.0,0.0,1.0,0.0,-6.0,7.0,0.0,0.0,-6.0,-6.0,0.0,1.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,7819,-9.0,-6.0,0.0,-6.0,-1.0,-1.0,0.050863,0.101754,0.040814,0.0018859569013767175,-0.036031023005951734
2007,15457,0.0,0.0,1.0,26.0,26.0,-2.0,0.0,0.0,0.0,-3.0,-3.0,0.0,24.0,0.0,2.0,-3.0,0.0,24.0,0.0,0.0,0.0,9995,-1.0,-2.0,0.0,-2.0,0.0,0.0,0.050863,0.101754,0.040814,0.0018859569013767175,-0.036031023005951734
2007,16476,8.0,1489.0,243.0,2850.0,155.0,520.0,215.0,1884.0,0.0,655.0,723.0,2109.0,1506.0,515.0,3228.0,2.0,4360.0,-394.0,-151.0,9.0,-85.0,2300,229.0,376.0,52.0,460.0,239.0,155.0,0.050863,0.101754,0.040814,0.0018859569013767175,-0.036031023005951734
2007,19402,0.0,126.0,12.0,173.0,12.0,8.0,13.0,13.0,0.0,27.0,32.0,115.0,128.0,38.0,57.0,0.0,427.0,115.0,-2.0,2.0,8.0,2300,17.0,21.0,8.0,13.0,7.0,0.0,0.050863,0.101754,0.040814,0.0018859569013767175,-0.036031023005951734
2007,22049,106.0,684.0,239.0,1657.0,22.0,130.0,33.0,192.0,12.0,149.0,178.0,432.0,1130.0,322.0,720.0,3.0,1813.0,937.0,-8.0,25.0,19.0,2511,112.0,106.0,10.0,87.0,88.0,91.0,0.050863,0.101754,0.040814,0.0018859569013767175,-0.036031023005951734
2007,23252,1.0,382.0,26.0,802.0,147.0,69.0,31.0,202.0,25.0,124.0,147.0,549.0,612.0,181.0,392.0,2.0,1005.0,409.0,0.0,0.0,40.0,2510,58.0,109.0,37.0,69.0,85.0,79.0,0.050863,0.101754,0.040814,0.0018859569013767175,-0.036031023005951734
2007,24099,-1.0,228.0,21.0,371.0,4.0,8.0,12.0,130.0,3.0,22.0,32.0,214.0,277.0,143.0,224.0,0.0,493.0,147.0,2.0,4.0,7.0,3420,-50.0,16.0,6.0,8.0,15.0,14.0,0.050863,0.101754,0.040814,0.0018859569013767175,-0.036031023005951734
2007,24978,18.0,496.0,33.0,856.0,49.0,62.0,66.0,0.0,18.0,93.0,129.0,537.0,570.0,253.0,286.0,0.0,1124.0,568.0,1.0,0.0,33.0,3949,66.0,88.0,38.0,54.0,23.0,13.0,0.050863,0.101754,0.040814,0.0018859569013767175,-0.036031023005951734
2007,25119,363.0,2449.0,423.0,8680.0,89.0,940.0,68.0,2021.0,0.0,750.0,1052.0,2417.0,6728.0,1276.0,3972.0,6.0,7586.0,4707.0,-293.0,42.0,-103.0,2273,-1459.0,604.0,201.0,706.0,455.0,358.0,0.050863,0.101754,0.040814,0.0018859569013767175,-0.036031023005951734
2007,25340,0.0,0.0,590.0,11556.0,269.0,-713.0,314.0,3745.0,188.0,-446.0,-381.0,914.0,9400.0,9867.0,5901.0,-2.0,11335.0,5586.0,-490.0,0.0,-239.0,1531,-2634.0,-952.0,325.0,-713.0,1233.0,1470.0,0.050863,0.101754,0.040814,0.0018859569013767175,-0.036031023005951734
2007,25923,-1.0,120.0,16.0,173.0,31.0,5.0,10.0,29.0,4.0,10.0,19.0,59.0,132.0,58.0,70.0,1.0,282.0,102.0,-4.0,0.0,2.0,9995,3.0,8.0,4.0,5.0,16.0,23.0,0.050863,0.101754,0.040814,0.0018859569013767175,-0.036031023005951734
2007,27760,7.0,276.0,43.0,390.0,7.0,-53.0,31.0,0.0,9.0,-40.0,-24.0,211.0,196.0,58.0,194.0,-1.0,501.0,196.0,-19.0,0.0,-27.0,3949,-91.0,-73.0,8.0,-56.0,29.0,23.0,0.050863,0.101754,0.040814,0.0018859569013767175,-0.036031023005951734
2007,27776,-2.0,153.0,11.0,216.0,6.0,-24.0,5.0,103.0,0.0,10.0,16.0,112.0,184.0,75.0,135.0,0.0,275.0,81.0,-2.0,0.0,-2.0,3140,1.0,-25.0,-3.0,-24.0,4.0,13.0,0.050863,0.101754,0.040814,0.0018859569013767175,-0.036031023005951734
2007,27828,11.0,186.0,29.0,217.0,86.0,28.0,14.0,0.0,0.0,26.0,31.0,104.0,168.0,34.0,49.0,1.0,272.0,168.0,0.0,1.0,9.0,3651,15.0,29.0,8.0,20.0,13.0,9.0,0.050863,0.101754,0.040814,0.0018859569013767175,-0.036031023005951734
2007,28118,36.0,824.0,111.0,1122.0,255.0,139.0,68.0,5.0,0.0,200.0,233.0,775.0,782.0,248.0,344.0,1.0,1433.0,771.0,-5.0,40.0,64.0,3873,138.0,192.0,40.0,123.0,77.0,78.0,0.050863,0.101754,0.040814,0.0018859569013767175,-0.036031023005951734
2007,28262,0.0,531.0,130.0,901.0,127.0,-44.0,54.0,3.0,0.0,-72.0,-28.0,298.0,604.0,156.0,300.0,-2.0,926.0,601.0,12.0,2.0,16.0,2510,-87.0,-76.0,7.0,-92.0,16.0,-18.0,0.050863,0.101754,0.040814,0.0018859569013767175,-0.036031023005951734
2007,28462,-43.0,332.0,75.0,899.0,36.0,1.0,14.0,495.0,1.0,66.0,106.0,198.0,588.0,182.0,805.0,0.0,816.0,93.0,14.0,0.0,11.0,3220,-81.0,8.0,-7.0,-3.0,-21.0,-20.0,0.050863,0.101754,0.040814,0.0018859569013767175,-0.036031023005951734
2007,29015,0.0,301.0,36.0,370.0,54.0,66.0,12.0,0.0,0.0,108.0,111.0,211.0,298.0,51.0,71.0,5.0,448.0,298.0,-4.0,17.0,43.0,3100,73.0,110.0,24.0,66.0,30.0,31.0,0.050863,0.101754,0.040814,0.0018859569013767175,-0.036031023005951734
2007,29382,-1.0,168.0,24.0,266.0,29.0,36.0,20.0,0.0,0.0,54.0,60.0,191.0,215.0,27.0,51.0,1.0,449.0,215.0,-4.0,0.0,20.0,3140,27.0,56.0,20.0,35.0,46.0,19.0,0.050863,0.101754,0.040814,0.0018859569013767175,-0.036031023005951734
2007,29627,2.0,32.0,13.0,55.0,2.0,4.0,54.0,0.0,0.0,6.0,8.0,26.0,37.0,12.0,17.0,0.0,99.0,37.0,1.0,0.0,2.0,3944,3.0,5.0,0.0,3.0,-7.0,4.0,0.050863,0.101754,0.040814,0.0018859569013767175,-0.036031023005951734
2007,29755,0.0,0.0,118.0,3930.0,454.0,-412.0,38.0,1723.0,15.0,-554.0,-520.0,-66.0,3046.0,2775.0,2606.0,-10.0,3490.0,1323.0,-162.0,0.0,-223.0,1531,-952.0,-634.0,15.0,-412.0,388.0,262.0,0.050863,0.101754,0.040814,0.0018859569013767175,-0.036031023005951734
2007,30964,0.0,5.0,1.0,5.0,1.0,0.0,21.0,0.0,0.0,-2.0,-2.0,6.0,2.0,2.0,2.0,-1.0,26.0,2.0,0.0,0.0,-3.0,3651,0.0,-2.0,0.0,0.0,-2.0,-4.0,0.050863,0.101754,0.040814,0.0018859569013767175,-0.036031023005951734
2007,62262,0.0,26.0,1.0,26.0,20.0,-1.0,7.0,0.0,0.0,-2.0,-2.0,4.0,24.0,1.0,2.0,-1.0,22.0,24.0,-1.0,0.0,-1.0,3100,-1.0,-1.0,0.0,-1.0,1.0,9.0,0.050863,0.101754,0.040814,0.0018859569013767175,-0.036031023005951734
2007,62745,-4.0,526.0,52.0,982.0,241.0,88.0,27.0,98.0,0.0,106.0,132.0,349.0,788.0,75.0,291.0,3.0,857.0,690.0,0.0,21.0,40.0,3944,76.0,129.0,32.0,88.0,72.0,63.0,0.050863,0.101754,0.040814,0.0018859569013767175,-0.036031023005951734
2007,62897,-147.0,699.0,137.0,1868.0,102.0,161.0,60.0,589.0,54.0,202.0,266.0,1349.0,1112.0,269.0,1346.0,2.0,1981.0,522.0,-83.0,25.0,24.0,3089,161.0,141.0,49.0,116.0,94.0,85.0,0.050863,0.101754,0.040814,0.0018859569013767175,-0.036031023005951734
2007,63593,-3.0,65.0,17.0,87.0,0.0,-5.0,3.0,4.0,0.0,5.0,8.0,62.0,27.0,27.0,64.0,0.0,216.0,22.0,-4.0,0.0,0.0,3420,2.0,-5.0,1.0,-6.0,0.0,3.0,0.050863,0.101754,0.040814,0.0018859569013767175,-0.036031023005951734
2007,64891,40.0,1685.0,174.0,3758.0,563.0,425.0,104.0,445.0,20.0,652.0,796.0,2328.0,2784.0,526.0,1419.0,3.0,4287.0,2334.0,-113.0,74.0,242.0,2300,419.0,658.0,244.0,400.0,308.0,190.0,0.050863,0.101754,0.040814,0.0018859569013767175,-0.036031023005951734
2007,65387,0.0,8.0,4.0,12.0,0.0,2.0,6.0,4.0,0.0,1.0,1.0,15.0,4.0,4.0,11.0,0.0,25.0,0.0,-3.0,0.0,-3.0,3851,0.0,0.0,0.0,2.0,0.0,1.0,0.050863,0.101754,0.040814,0.0018859569013767175,-0.036031023005951734
2007,65461,0.0,82.0,29.0,162.0,2.0,0.0,21.0,13.0,0.0,1.0,10.0,28.0,101.0,32.0,73.0,0.0,158.0,88.0,-1.0,2.0,-1.0,2340,-18.0,0.0,0.0,0.0,18.0,3.0,0.050863,0.101754,0.040814,0.0018859569013767175,-0.036031023005951734
2007,65765,-1.0,17.0,4.0,29.0,0.0,-1.0,2.0,5.0,0.0,1.0,2.0,10.0,11.0,9.0,22.0,0.0,36.0,6.0,-1.0,0.0,0.0,3060,1.0,0.0,0.0,0.0,1.0,-1.0,0.050863,0.101754,0.040814,0.0018859569013767175,-0.036031023005951734
2007,65850,0.0,34.0,3.0,63.0,7.0,-1.0,18.0,0.0,1.0,0.0,0.0,20.0,57.0,16.0,5.0,0.0,27.0,57.0,0.0,0.0,0.0,3290,-7.0,0.0,1.0,-1.0,6.0,5.0,0.050863,0.101754,0.040814,0.0018859569013767175,-0.036031023005951734
2007,66261,0.0,13.0,1.0,40.0,5.0,1.0,5.0,0.0,0.0,4.0,4.0,22.0,37.0,0.0,2.0,0.0,26.0,37.0,-2.0,0.0,1.0,5700,-2.0,3.0,0.0,1.0,-2.0,-1.0,0.050863,0.101754,0.040814,0.0018859569013767175,-0.036031023005951734
2007,66360,0.0,10.0,6.0,22.0,2.0,-5.0,20.0,12.0,0.0,-3.0,-1.0,13.0,11.0,2.0,22.0,-1.0,40.0,-1.0,0.0,0.0,0.0,2300,-9.0,-5.0,0.0,-5.0,0.0,-30.0,0.050863,0.101754,0.040814,0.0018859569013767175,-0.036031023005951734
2007,100699,-19.0,14352.0,6347.0,25374.0,2814.0,939.0,1090.0,3083.0,26.0,1594.0,3377.0,7878.0,13273.0,3723.0,15184.0,0.0,26733.0,10112.0,477.0,234.0,477.0,3651,1029.0,1352.0,187.0,869.0,764.0,724.0,0.050863,0.101754,0.040814,0.0018859569013767175,-0.036031023005951734
2007,105936,57.0,885.0,95.0,1166.0,191.0,167.0,36.0,0.0,20.0,199.0,229.0,585.0,970.0,265.0,196.0,3.0,1361.0,970.0,-4.0,7.0,63.0,2300,95.0,208.0,73.0,144.0,123.0,130.0,0.050863,0.101754,0.040814,0.0018859569013767175,-0.036031023005951734
2007,106687,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,3.0,-1.0,-1.0,0.0,-1.0,3949,0.0,0.0,0.0,0.0,0.0,-1.0,0.050863,0.101754,0.040814,0.0018859569013767175,-0.036031023005951734
2007,111486,26.0,465.0,116.0,874.0,9.0,72.0,120.0,55.0,0.0,160.0,197.0,307.0,726.0,239.0,203.0,1.0,964.0,663.0,-9.0,2.0,-5.0,2300,144.0,126.0,4.0,130.0,106.0,86.0,0.050863,0.101754,0.040814,0.0018859569013767175,-0.036031023005951734
2007,115757,0.0,102.0,21.0,268.0,4.0,12.0,39.0,120.0,0.0,27.0,34.0,86.0,179.0,32.0,209.0,0.0,236.0,59.0,-3.0,0.0,7.0,3480,9.0,20.0,6.0,12.0,8.0,5.0,0.050863,0.101754,0.040814,0.0018859569013767175,-0.036031023005951734
2007,121142,14.0,708.0,164.0,827.0,199.0,79.0,45.0,16.0,0.0,108.0,126.0,617.0,643.0,204.0,201.0,1.0,1394.0,626.0,-1.0,1.0,42.0,3140,55.0,118.0,41.0,75.0,70.0,44.0,0.050863,0.101754,0.040814,0.0018859569013767175,-0.036031023005951734
2007,122678,0.0,31.0,5.0,34.0,0.0,0.0,9.0,9.0,0.0,2.0,4.0,30.0,19.0,14.0,24.0,0.0,88.0,9.0,0.0,0.0,0.0,3651,-5.0,0.0,-2.0,0.0,-9.0,-5.0,0.050863,0.101754,0.040814,0.0018859569013767175,-0.036031023005951734
2007,136806,0.0,6.0,2.0,7.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,4.0,4.0,4.0,2.0,0.0,14.0,4.0,0.0,0.0,0.0,3990,0.0,0.0,0.0,0.0,0.0,1.0,0.050863,0.101754,0.040814,0.0018859569013767175,-0.036031023005951734
2007,137432,0.0,178.0,35.0,232.0,0.0,6.0,8.0,70.0,1.0,19.0,24.0,83.0,174.0,124.0,129.0,1.0,312.0,103.0,1.0,0.0,1.0,2300,-1.0,7.0,4.0,6.0,14.0,11.0,0.050863,0.101754,0.040814,0.0018859569013767175,-0.036031023005951734
2007,140541,-13.0,1740.0,109.0,2449.0,556.0,658.0,369.0,2.0,0.0,993.0,1074.0,2103.0,1913.0,291.0,539.0,1.0,2612.0,1910.0,2.0,56.0,398.0,3100,783.0,1034.0,370.0,663.0,494.0,388.0,0.050863,0.101754,0.040814,0.0018859569013767175,-0.036031023005951734
2007,141459,46.0,2332.0,341.0,3291.0,707.0,906.0,216.0,0.0,162.0,907.0,969.0,1525.0,2350.0,505.0,940.0,3.0,3180.0,2350.0,-57.0,76.0,123.0,3812,732.0,978.0,54.0,855.0,514.0,311.0,0.050863,0.101754,0.040814,0.0018859569013767175,-0.036031023005951734
2007,142546,0.0,55.0,4.0,118.0,3.0,17.0,37.0,0.0,9.0,22.0,24.0,54.0,94.0,33.0,24.0,0.0,244.0,93.0,0.0,0.0,8.0,3730,7.0,24.0,7.0,16.0,20.0,26.0,0.050863,0.101754,0.040814,0.0018859569013767175,-0.036031023005951734
2007,150278,2.0,433.0,56.0,974.0,49.0,-74.0,57.0,338.0,0.0,156.0,186.0,543.0,720.0,225.0,592.0,1.0,1442.0,382.0,-10.0,11.0,41.0,2300,77.0,-30.0,32.0,-71.0,87.0,47.0,0.050863,0.101754,0.040814,0.0018859569013767175,-0.036031023005951734
2007,151423,0.0,9.0,0.0,10.0,3.0,-27.0,15.0,0.0,0.0,-8.0,-8.0,0.0,8.0,0.0,1.0,-2.0,1.0,8.0,0.0,0.0,0.0,3841,-7.0,-27.0,0.0,-27.0,-9.0,-6.0,0.050863,0.101754,0.040814,0.0018859569013767175,-0.036031023005951734
2007,156861,13.0,326.0,56.0,806.0,33.0,151.0,79.0,601.0,23.0,244.0,277.0,568.0,649.0,106.0,758.0,1.0,1106.0,48.0,-9.0,4.0,71.0,2510,58.0,212.0,68.0,141.0,112.0,99.0,0.050863,0.101754,0.040814,0.0018859569013767175,-0.036031023005951734
2007,160780,0.0,1355.0,316.0,2215.0,202.0,215.0,55.0,310.0,0.0,301.0,327.0,492.0,1211.0,402.0,1314.0,3.0,1486.0,882.0,74.0,3.0,87.0,6552,114.0,303.0,1.0,204.0,124.0,83.0,0.050863,0.101754,0.040814,0.0018859569013767175,-0.036031023005951734
2007,164416,0.0,146.0,44.0,169.0,26.0,9.0,24.0,0.0,0.0,-1.0,5.0,87.0,110.0,45.0,58.0,0.0,249.0,110.0,-11.0,0.0,-9.0,3990,0.0,0.0,0.0,9.0,3.0,2.0,0.050863,0.101754,0.040814,0.0018859569013767175,-0.036031023005951734
2007,164755,10.0,467.0,82.0,627.0,36.0,177.0,80.0,0.0,0.0,236.0,257.0,518.0,444.0,248.0,183.0,2.0,847.0,444.0,-15.0,19.0,72.0,3021,-186.0,240.0,19.0,168.0,64.0,16.0,0.050863,0.101754,0.040814,0.0018859569013767175,-0.036031023005951734
