gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,conm,curcd,cshi,csho,costat,ggroup,New Issues (IPOs are 0),Stock Split,,* Assuming all new stock offerings happen after stock split
2845,20020331,2001,INDL,C,D,STD,CTX.2,CENTEX CORP,USD,61.393,61.171,I,2520,1.464,1.001949158,,
2845,20030331,2002,INDL,C,D,STD,CTX.2,CENTEX CORP,USD,61.933,60.836,I,2520,0.54,0.971278039,,
2845,20040331,2003,INDL,C,D,STD,CTX.2,CENTEX CORP,USD,128.271,122.66,I,2520,66.338,1.998501043,,
2845,20050331,2004,INDL,C,D,STD,CTX.2,CENTEX CORP,USD,133.307,127.729,I,2520,5.036,0.675821966,,
2845,20060331,2005,INDL,C,D,STD,CTX.2,CENTEX CORP,USD,136.529,122.104,I,2520,3.222,0.919700222,,
2845,20070331,2006,INDL,C,D,STD,CTX.2,CENTEX CORP,USD,124.163,119.97,I,2520,-12.366,0.957263457,,
2845,20080331,2007,INDL,C,D,STD,CTX.2,CENTEX CORP,USD,127.054,123.279,I,2520,2.891,1.145673023,,
2845,20090331,2008,INDL,C,D,STD,CTX.2,CENTEX CORP,USD,127.76,124.437,I,2520,0.706,0.986264564,,
2916,19991231,1999,INDL,C,D,STD,CJHBQ,CHAMPION ENTERPRISES INC,USD,47.304,47.304,I,2520,0,1,,
2916,20001231,2000,INDL,C,D,STD,CJHBQ,CHAMPION ENTERPRISES INC,USD,47.357,47.357,I,2520,0.053,1.001120413,,
2916,20011231,2001,INDL,C,D,STD,CJHBQ,CHAMPION ENTERPRISES INC,USD,48.32,48.32,I,2520,0.963,1.019194263,,
2916,20021231,2002,INDL,C,D,STD,CJHBQ,CHAMPION ENTERPRISES INC,USD,52.658,52.658,I,2520,4.338,1.068482032,,
2916,20031231,2003,INDL,C,D,STD,CJHBQ,CHAMPION ENTERPRISES INC,USD,65.47,65.47,I,2520,12.812,1.1486771,,
2916,20041231,2004,INDL,C,D,STD,CJHBQ,CHAMPION ENTERPRISES INC,USD,72.358,72.358,I,2520,6.888,0.924324877,,
2916,20051231,2005,INDL,C,D,STD,CJHBQ,CHAMPION ENTERPRISES INC,USD,76.045,76.045,I,2520,3.687,0.959606794,,
2916,20061231,2006,INDL,C,D,STD,CJHBQ,CHAMPION ENTERPRISES INC,USD,76.45,76.45,I,2520,0.405,0.958837104,,
2916,20071231,2007,INDL,C,D,STD,CJHBQ,CHAMPION ENTERPRISES INC,USD,77.346,77.346,I,2520,0.896,1.006388654,,
2916,20081231,2008,INDL,C,D,STD,CJHBQ,CHAMPION ENTERPRISES INC,USD,77.78,77.78,I,2520,0.434,0.994095243,,
2965,19990630,1999,INDL,C,D,STD,CFA..,CHEMFAB CORPORATION,USD,8.828,7.737,I,2520,0,1,,
2965,20000630,2000,INDL,C,D,STD,CFA..,CHEMFAB CORPORATION,USD,,,I,2520,-8.828,0,,
3103,19990630,1999,INDL,C,D,STD,CMH,CLAYTON HOMES INC,USD,142.373,142.373,I,2520,0,1,,
3103,20000630,2000,INDL,C,D,STD,CMH,CLAYTON HOMES INC,USD,137.499,137.499,I,2520,-4.874,0.965765981,,
3103,20010630,2001,INDL,C,D,STD,CMH,CLAYTON HOMES INC,USD,137.991,137.991,I,2520,0.492,1.040459943,,
3103,20020630,2002,INDL,C,D,STD,CMH,CLAYTON HOMES INC,USD,138.002,138.002,I,2520,0.011,0.996526649,,
3126,19991231,1999,INDL,C,D,STD,COHM,ALL AMERICAN GROUP INC,USD,20.971,15.528,I,2520,0,1,,
3126,20001231,2000,INDL,C,D,STD,COHM,ALL AMERICAN GROUP INC,USD,21.021,15.704,I,2520,0.05,1.011334364,,
3126,20011231,2001,INDL,C,D,STD,COHM,ALL AMERICAN GROUP INC,USD,21.046,15.936,I,2520,0.025,1.011552622,,
3126,20021231,2002,INDL,C,D,STD,COHM,ALL AMERICAN GROUP INC,USD,21.062,15.667,I,2520,0.016,0.981580101,,
3126,20031231,2003,INDL,C,D,STD,COHM,ALL AMERICAN GROUP INC,USD,21.086,15.553,I,2520,0.024,0.99171077,,
3126,20041231,2004,INDL,C,D,STD,COHM,ALL AMERICAN GROUP INC,USD,21.108,15.724,I,2520,0.022,1.00943699,,
3126,20051231,2005,INDL,C,D,STD,COHM,ALL AMERICAN GROUP INC,USD,21.134,15.759,I,2520,0.026,1.000825607,,
3126,20061231,2006,INDL,C,D,STD,COHM,ALL AMERICAN GROUP INC,USD,21.156,15.723,I,2520,0.022,0.99607222,,
3126,20071231,2007,INDL,C,D,STD,COHM,ALL AMERICAN GROUP INC,USD,21.18,15.778,I,2520,0.024,1.002095903,,
3126,20081231,2008,INDL,C,D,STD,COHM,ALL AMERICAN GROUP INC,USD,21.236,16,I,2520,0.056,1.012530059,,
3126,20091231,2009,INDL,C,D,STD,COHM,ALL AMERICAN GROUP INC,USD,21.257,16.183,I,2520,0.021,1.007909816,,
3165,19991231,1999,INDL,C,D,STD,RNGR.1,RANGER INDUSTRIES INC,USD,5.279,5.279,I,2520,0,1,,
3165,20001231,2000,INDL,C,D,STD,RNGR.1,RANGER INDUSTRIES INC,USD,5.279,5.279,I,2520,0,1,,
3165,20011231,2001,INDL,C,D,STD,RNGR.1,RANGER INDUSTRIES INC,USD,19.999,15.611,I,2520,14.72,2.957188862,,
3165,20021231,2002,INDL,C,D,STD,RNGR.1,RANGER INDUSTRIES INC,USD,19.999,15.611,I,2520,0,0.514687943,,
3363,20110430,2010,INDL,C,D,STD,UMAX,UMAX GROUP CORP,USD,,,A,2520,0,1,,
3363,20120430,2011,INDL,C,D,STD,UMAX,UMAX GROUP CORP,USD,5.69,5.69,A,2520,5.69,#DIV/0!,,
3363,20130430,2012,INDL,C,D,STD,UMAX,UMAX GROUP CORP,USD,97.6,97.6,A,2520,91.91,8.576449912,,
3407,19991231,1999,INDL,C,D,STD,TARRQ,TARRAGON CORP,USD,10.886,7.994,I,2520,0,1,,
3407,19991231,1999,FS,C,D,STD,TARRQ,TARRAGON CORP,USD,,,I,2520,-10.886,0,,
3407,20001231,2000,INDL,C,D,STD,TARRQ,TARRAGON CORP,USD,10.338,6.9,I,2520,10.338,-0.633841631,,
3407,20001231,2000,FS,C,D,STD,TARRQ,TARRAGON CORP,USD,,,I,2520,-10.338,0,,
3407,20011231,2001,INDL,C,D,STD,TARRQ,TARRAGON CORP,USD,11.221,7.427,I,2520,11.221,-0.718417489,,
3407,20011231,2001,FS,C,D,STD,TARRQ,TARRAGON CORP,USD,,,I,2520,-11.221,0,,
3407,20021231,2002,FS,C,D,STD,TARRQ,TARRAGON CORP,USD,,,I,2520,0,0,,
3407,20021231,2002,INDL,C,D,STD,TARRQ,TARRAGON CORP,USD,11.602,7.897,I,2520,11.602,#DIV/0!,,
3407,20031231,2003,INDL,C,D,STD,TARRQ,TARRAGON CORP,USD,16.474,11.584,I,2520,4.872,0.594081748,,
3407,20031231,2003,FS,C,D,STD,TARRQ,TARRAGON CORP,USD,,,I,2520,-16.474,0,,
3407,20041231,2004,INDL,C,D,STD,TARRQ,TARRAGON CORP,USD,21.179,15.322,I,2520,21.179,-0.930071628,,
3407,20041231,2004,FS,C,D,STD,TARRQ,TARRAGON CORP,USD,,,I,2520,-21.179,0,,
3407,20051231,2005,FS,C,D,STD,TARRQ,TARRAGON CORP,USD,,,I,2520,0,0,,
3407,20051231,2005,INDL,C,D,STD,TARRQ,TARRAGON CORP,USD,37.938,28.568,I,2520,37.938,#DIV/0!,,
3407,20061231,2006,INDL,C,D,STD,TARRQ,TARRAGON CORP,USD,38.716,28.697,I,2520,0.778,0.431494903,,
3407,20061231,2006,FS,C,D,STD,TARRQ,TARRAGON CORP,USD,,,I,2520,-38.716,0,,
3407,20071231,2007,INDL,C,D,STD,TARRQ,TARRAGON CORP,USD,38.264,28.918,I,2520,38.264,-0.746926335,,
3407,20071231,2007,FS,C,D,STD,TARRQ,TARRAGON CORP,USD,,,I,2520,-38.264,0,,
3547,19991231,1999,INDL,C,D,STD,CSMO,COSMO COMMUNICATIONS CORP,USD,2.642,2.642,I,2520,0,1,,
3547,20001231,2000,INDL,C,D,STD,CSMO,COSMO COMMUNICATIONS CORP,USD,2.744,2.744,I,2520,0.102,1.038607116,,
3547,20011231,2001,INDL,C,D,STD,CSMO,COSMO COMMUNICATIONS CORP,USD,31.439,29.104,I,2520,28.695,10.2262825,,
3547,20030331,2002,INDL,C,D,STD,CSMO,COSMO COMMUNICATIONS CORP,USD,31.439,29.104,I,2520,0,0.503538123,,
3547,20040331,2003,INDL,C,D,STD,CSMO,COSMO COMMUNICATIONS CORP,USD,31.419,29.104,I,2520,-0.02,1,,
3547,20050331,2004,INDL,C,D,STD,CSMO,COSMO COMMUNICATIONS CORP,USD,31.419,29.104,I,2520,0,1.000687663,,
3547,20060331,2005,INDL,C,D,STD,CSMO,COSMO COMMUNICATIONS CORP,USD,31.419,29.104,I,2520,0,1,,
3547,20070331,2006,INDL,C,D,STD,CSMO,COSMO COMMUNICATIONS CORP,USD,40.468,38.153,I,2520,9.049,1.310919461,,
3547,20080331,2007,INDL,C,D,STD,CSMO,COSMO COMMUNICATIONS CORP,USD,40.468,38.153,I,2520,0,0.808292022,,
3547,20090331,2008,INDL,C,D,STD,CSMO,COSMO COMMUNICATIONS CORP,USD,40.468,38.153,I,2520,0,1,,
3547,20100331,2009,INDL,C,D,STD,CSMO,COSMO COMMUNICATIONS CORP,USD,40.468,40.468,I,2520,0,1.060676749,,
3547,20110331,2010,INDL,C,D,STD,CSMO,COSMO COMMUNICATIONS CORP,USD,40.468,40.468,I,2520,0,1,,
3547,20120331,2011,INDL,C,D,STD,CSMO,COSMO COMMUNICATIONS CORP,USD,40.468,40.468,I,2520,0,1,,
3612,19991231,1999,INDL,C,D,STD,ATX,COSTA INC   -CL A,USD,17.698,17.072,I,2520,0,1,,
3612,20001231,2000,INDL,C,D,STD,ATX,COSTA INC   -CL A,USD,17.704,17.045,I,2520,0.006,0.998418463,,
3612,20011231,2001,INDL,C,D,STD,ATX,COSTA INC   -CL A,USD,17.773,16.463,I,2520,0.069,0.965515219,,
3612,20021231,2002,INDL,C,D,STD,ATX,COSTA INC   -CL A,USD,17.814,15.448,I,2520,0.041,0.934430196,,
3612,20031231,2003,INDL,C,D,STD,ATX,COSTA INC   -CL A,USD,17.882,15.021,I,2520,0.068,0.969785009,,
3612,20041231,2004,INDL,C,D,STD,ATX,COSTA INC   -CL A,USD,18.152,14.979,I,2520,0.27,0.992709921,,
3612,20051231,2005,INDL,C,D,STD,ATX,COSTA INC   -CL A,USD,18.26,14.9,I,2520,0.108,0.977113253,,
3612,20061231,2006,INDL,C,D,STD,ATX,COSTA INC   -CL A,USD,18.604,15.204,I,2520,0.344,1.013059701,,
3612,20071231,2007,INDL,C,D,STD,ATX,COSTA INC   -CL A,USD,18.94,15.54,I,2520,0.336,0.999485464,,
3612,20081231,2008,INDL,C,D,STD,ATX,COSTA INC   -CL A,USD,19.414,15.599,I,2520,0.474,0.98255228,,
3612,20091231,2009,INDL,C,D,STD,ATX,COSTA INC   -CL A,USD,19.465,13.659,I,2520,0.051,0.849810241,,
3612,20101231,2010,INDL,C,D,STD,ATX,COSTA INC   -CL A,USD,20.244,12.92,I,2520,0.779,0.942377826,,
3612,20111231,2011,INDL,C,D,STD,ATX,COSTA INC   -CL A,USD,20.518,12.938,I,2520,0.274,0.9444485,,
3612,20121231,2012,INDL,C,D,STD,ATX,COSTA INC   -CL A,USD,20.982,12.968,I,2520,0.464,0.981531941,,
3622,19990331,1998,INDL,C,D,STD,CRWS,CROWN CRAFTS INC,USD,9.983,8.609,A,2520,0,1,,
3622,20000331,1999,INDL,C,D,STD,CRWS,CROWN CRAFTS INC,USD,9.983,8.609,A,2520,0,1,,
3622,20010331,2000,INDL,C,D,STD,CRWS,CROWN CRAFTS INC,USD,8.609,8.609,A,2520,-1.374,1,,
3622,20020331,2001,INDL,C,D,STD,CRWS,CROWN CRAFTS INC,USD,9.421,9.421,A,2520,0.812,1.302142364,,
3622,20030331,2002,INDL,C,D,STD,CRWS,CROWN CRAFTS INC,USD,9.421,9.421,A,2520,0,0.920648881,,
3622,20040331,2003,INDL,C,D,STD,CRWS,CROWN CRAFTS INC,USD,9.505,9.505,A,2520,0.084,1.008916251,,
3622,20050331,2004,INDL,C,D,STD,CRWS,CROWN CRAFTS INC,USD,9.506,9.506,A,2520,0.001,0.991344249,,
3622,20060331,2005,INDL,C,D,STD,CRWS,CROWN CRAFTS INC,USD,9.506,9.506,A,2520,0,0.999894814,,
3622,20070331,2006,INDL,C,D,STD,CRWS,CROWN CRAFTS INC,USD,10.004,10.004,A,2520,0.498,1.052387965,,
3622,20080331,2007,INDL,C,D,STD,CRWS,CROWN CRAFTS INC,USD,10.04,9.477,A,2520,0.036,0.902399543,,
3622,20090331,2008,INDL,C,D,STD,CRWS,CROWN CRAFTS INC,USD,10.098,9.209,A,2520,0.058,0.96804373,,
3622,20100331,2009,INDL,C,D,STD,CRWS,CROWN CRAFTS INC,USD,10.289,9.215,A,2520,0.191,0.994388691,,
3622,20110331,2010,INDL,C,D,STD,CRWS,CROWN CRAFTS INC,USD,10.831,9.583,A,2520,0.542,1.018817776,,
3622,20120331,2011,INDL,C,D,STD,CRWS,CROWN CRAFTS INC,USD,11.132,9.666,A,2520,0.301,0.954666667,,
3622,20130331,2012,INDL,C,D,STD,CRWS,CROWN CRAFTS INC,USD,11.696,9.828,A,2520,0.564,0.986053978,,
3622,20140331,2013,INDL,C,D,STD,CRWS,CROWN CRAFTS INC,USD,11.794,9.861,A,2520,0.098,0.948903002,,
3622,20150331,2014,INDL,C,D,STD,CRWS,CROWN CRAFTS INC,USD,12.03,10.065,A,2520,0.236,1.010643639,,
3622,20160331,2015,INDL,C,D,STD,CRWS,CROWN CRAFTS INC,USD,12.252,9.95,A,2520,0.222,0.965925638,,
3622,20170331,2016,INDL,C,D,STD,CRWS,CROWN CRAFTS INC,USD,12.423,10.022,A,2520,0.171,0.985253637,,
3622,20180331,2017,INDL,C,D,STD,CRWS,CROWN CRAFTS INC,USD,12.494,10.086,A,2520,0.071,0.9895026,,
3622,20190331,2018,INDL,C,D,STD,CRWS,CROWN CRAFTS INC,USD,12.547,10.123,A,2520,0.053,0.996652555,,
3622,20200331,2019,INDL,C,D,STD,CRWS,CROWN CRAFTS INC,USD,12.603,10.167,A,2520,0.056,0.999115566,,
3622,20210331,2020,INDL,C,D,STD,CRWS,CROWN CRAFTS INC,USD,12.81,9.998,A,2520,0.207,0.977990805,,
3647,19990430,1998,INDL,C,D,STD,CULP,CULP INC,USD,12.079,12.079,A,2520,0,1,,
3647,20000430,1999,INDL,C,D,STD,CULP,CULP INC,USD,11.209,11.209,A,2520,-0.87,0.92797417,,
3647,20010430,2000,INDL,C,D,STD,CULP,CULP INC,USD,11.221,11.221,A,2520,0.012,1.085308057,,
3647,20020430,2001,INDL,C,D,STD,CULP,CULP INC,USD,11.32,11.32,A,2520,0.099,1.007745037,,
3647,20030430,2002,INDL,C,D,STD,CULP,CULP INC,USD,11.515,11.515,A,2520,0.195,1.008407041,,
3647,20040430,2003,INDL,C,D,STD,CULP,CULP INC,USD,11.547,11.547,A,2520,0.032,0.986080273,,
3647,20050430,2004,INDL,C,D,STD,CULP,CULP INC,USD,11.551,11.551,A,2520,0.004,0.997581829,,
3647,20060430,2005,INDL,C,D,STD,CULP,CULP INC,USD,11.655,11.655,A,2520,0.104,1.008654262,,
3647,20070430,2006,INDL,C,D,STD,CULP,CULP INC,USD,12.569,12.569,A,2520,0.914,1.068883408,,
3647,20080430,2007,INDL,C,D,STD,CULP,CULP INC,USD,12.648,12.648,A,2520,0.079,0.938070162,,
3647,20090430,2008,INDL,C,D,STD,CULP,CULP INC,USD,12.768,12.768,A,2520,0.12,1.003221498,,
3647,20100430,2009,INDL,C,D,STD,CULP,CULP INC,USD,13.052,13.052,A,2520,0.284,1.012725016,,
3647,20110430,2010,INDL,C,D,STD,CULP,CULP INC,USD,13.264,13.264,A,2520,0.212,0.99460108,,
3647,20120430,2011,INDL,C,D,STD,CULP,CULP INC,USD,12.703,12.703,A,2520,-0.561,0.942638765,,
3647,20130430,2012,INDL,C,D,STD,CULP,CULP INC,USD,12.225,12.225,A,2520,-0.478,1.006835777,,
3647,20140430,2013,INDL,C,D,STD,CULP,CULP INC,USD,12.25,12.25,A,2520,0.025,1.042819443,,
3647,20150430,2014,INDL,C,D,STD,CULP,CULP INC,USD,12.219,12.219,A,2520,-0.031,0.995437882,,
3647,20160430,2015,INDL,C,D,STD,CULP,CULP INC,USD,12.265,12.265,A,2520,0.046,1.00631769,,
3647,20170430,2016,INDL,C,D,STD,CULP,CULP INC,USD,12.357,12.357,A,2520,0.092,1.003736496,,
3647,20180430,2017,INDL,C,D,STD,CULP,CULP INC,USD,12.45,12.45,A,2520,0.093,1.000080328,,
3647,20190430,2018,INDL,C,D,STD,CULP,CULP INC,USD,12.391,12.391,A,2520,-0.059,0.987881687,,
3647,20200430,2019,INDL,C,D,STD,CULP,CULP INC,USD,12.285,12.285,A,2520,-0.106,0.996188777,,
3647,20210430,2020,INDL,C,D,STD,CULP,CULP INC,USD,12.313,12.313,A,2520,0.028,1.011002545,,
3700,19990831,1999,INDL,C,D,STD,DMIF,DMI FURNITURE INC,USD,4.043,4.043,I,2520,0,1,,
3700,20000831,2000,INDL,C,D,STD,DMIF,DMI FURNITURE INC,USD,4.132,4.132,I,2520,0.089,1.022013356,,
3700,20010831,2001,INDL,C,D,STD,DMIF,DMI FURNITURE INC,USD,4.263,4.263,I,2520,0.131,1.009950249,,
3700,20020831,2002,INDL,C,D,STD,DMIF,DMI FURNITURE INC,USD,4.28,4.28,I,2520,0.017,0.97405553,,
3819,20110930,2011,INDL,C,D,STD,7413B,DE ROSE INDUSTRIES,USD,,,I,2520,0,1,,
3833,19991231,1999,INDL,C,D,STD,DINIQ,DECORATOR INDUSTRIES INC,USD,4.409,3.189,I,2520,0,1,,
3833,20001231,2000,INDL,C,D,STD,DINIQ,DECORATOR INDUSTRIES INC,USD,4.445,2.792,I,2520,0.036,0.875509564,,
3833,20011231,2001,INDL,C,D,STD,DINIQ,DECORATOR INDUSTRIES INC,USD,4.486,2.816,I,2520,0.041,0.995756719,,
3833,20021231,2002,INDL,C,D,STD,DINIQ,DECORATOR INDUSTRIES INC,USD,4.486,2.791,I,2520,0,0.976898845,,
3833,20031231,2003,INDL,C,D,STD,DINIQ,DECORATOR INDUSTRIES INC,USD,4.486,2.799,I,2520,0,1.002866356,,
3833,20041231,2004,INDL,C,D,STD,DINIQ,DECORATOR INDUSTRIES INC,USD,4.49,2.83,I,2520,0.004,1.011075384,,
3833,20051231,2005,INDL,C,D,STD,DINIQ,DECORATOR INDUSTRIES INC,USD,4.574,2.926,I,2520,0.084,1.03246295,,
3833,20061231,2006,INDL,C,D,STD,DINIQ,DECORATOR INDUSTRIES INC,USD,4.628,3.001,I,2520,0.054,0.997009967,,
3833,20071231,2007,INDL,C,D,STD,DINIQ,DECORATOR INDUSTRIES INC,USD,4.636,3.022,I,2520,0.008,0.989198036,,
3833,20081231,2008,INDL,C,D,STD,DINIQ,DECORATOR INDUSTRIES INC,USD,4.659,2.945,I,2520,0.023,0.971947195,,
3833,20091231,2009,INDL,C,D,STD,DINIQ,DECORATOR INDUSTRIES INC,USD,4.809,3.095,I,2520,0.15,1.042789757,,
3861,19991231,1999,INDL,C,D,STD,3DLTA.,DELTONA CORP,USD,13.556,13.544,I,2520,0,1,,
3861,20001231,2000,INDL,C,D,STD,3DLTA.,DELTONA CORP,USD,13.556,13.544,I,2520,0,1,,
3861,20011231,2001,INDL,C,D,STD,3DLTA.,DELTONA CORP,USD,13.556,13.544,I,2520,0,1,,
3861,20021231,2002,INDL,C,D,STD,3DLTA.,DELTONA CORP,USD,13.556,13.544,I,2520,0,1,,
4001,19991231,1999,INDL,C,D,STD,DXYN,DIXIE GROUP INC,USD,15.681,12.169,A,2520,0,1,,
4001,20001231,2000,INDL,C,D,STD,DXYN,DIXIE GROUP INC,USD,15.814,12.294,A,2520,0.133,1.010272003,,
4001,20011231,2001,INDL,C,D,STD,DXYN,DIXIE GROUP INC,USD,15.825,12.544,A,2520,0.011,1.009414984,,
4001,20021231,2002,INDL,C,D,STD,DXYN,DIXIE GROUP INC,USD,15.788,12.468,A,2520,-0.037,0.99307049,,
4001,20031231,2003,INDL,C,D,STD,DXYN,DIXIE GROUP INC,USD,15.433,12.038,A,2520,-0.355,0.968385488,,
4001,20041231,2004,INDL,C,D,STD,DXYN,DIXIE GROUP INC,USD,15.667,12.272,A,2520,0.234,1.050415133,,
4001,20051231,2005,INDL,C,D,STD,DXYN,DIXIE GROUP INC,USD,16.062,12.667,A,2520,0.395,1.012873821,,
4001,20061231,2006,INDL,C,D,STD,DXYN,DIXIE GROUP INC,USD,16.337,12.938,A,2520,0.275,0.990506814,,
4001,20071231,2007,INDL,C,D,STD,DXYN,DIXIE GROUP INC,USD,16.51,12.954,A,2520,0.173,0.980398093,,
4001,20081231,2008,INDL,C,D,STD,DXYN,DIXIE GROUP INC,USD,16.703,12.617,A,2520,0.193,0.961148777,,
4001,20091231,2009,INDL,C,D,STD,DXYN,DIXIE GROUP INC,USD,16.689,12.763,A,2520,-0.014,0.996330991,,
4001,20101231,2010,INDL,C,D,STD,DXYN,DIXIE GROUP INC,USD,16.79,12.843,A,2520,0.101,1.007373127,,
4001,20111231,2011,INDL,C,D,STD,DXYN,DIXIE GROUP INC,USD,16.882,12.905,A,2520,0.092,0.996987021,,
4001,20121231,2012,INDL,C,D,STD,DXYN,DIXIE GROUP INC,USD,13.127,13.127,A,2520,-3.755,1.010002308,,
4001,20131231,2013,INDL,C,D,STD,DXYN,DIXIE GROUP INC,USD,13.311,13.311,A,2520,0.184,1.420294494,,
4001,20141231,2014,INDL,C,D,STD,DXYN,DIXIE GROUP INC,USD,15.772,15.772,A,2520,2.461,1.168729159,,
4001,20151231,2015,INDL,C,D,STD,DXYN,DIXIE GROUP INC,USD,16.007,16.007,A,2520,0.235,0.877913673,,
4001,20161231,2016,INDL,C,D,STD,DXYN,DIXIE GROUP INC,USD,16.119,16.119,A,2520,0.112,0.992427041,,
4001,20171231,2017,INDL,C,D,STD,DXYN,DIXIE GROUP INC,USD,16.141,16.141,A,2520,0.022,0.994455055,,
4001,20181231,2018,INDL,C,D,STD,DXYN,DIXIE GROUP INC,USD,16.362,16.362,A,2520,0.221,1.012312071,,
4001,20191231,2019,INDL,C,D,STD,DXYN,DIXIE GROUP INC,USD,15.862,15.862,A,2520,-0.5,0.956521739,,
4001,20201231,2020,INDL,C,D,STD,DXYN,DIXIE GROUP INC,USD,15.437,15.437,A,2520,-0.425,1.004882177,,
4121,19991231,1999,INDL,C,D,STD,DYHM,DYNAMIC HOMES INC,USD,2.284,2.241,I,2520,0,1,,
4123,19991231,1999,INDL,C,D,STD,DYNX,DYNATEC INTERNATIONAL INC,USD,3.721,3.63,I,2520,0,1,,
4123,20001231,2000,INDL,C,D,STD,DYNX,DYNATEC INTERNATIONAL INC,USD,5.746,5.746,I,2520,2.025,1.58292011,,
4128,19991231,1999,INDL,C,D,STD,COBR,COBRA ELECTRONICS CORP,USD,7.039,6.118,I,2520,0,1,,
4128,20001231,2000,INDL,C,D,STD,COBR,COBRA ELECTRONICS CORP,USD,7.039,6.166,I,2520,0,1.007845701,,
4128,20011231,2001,INDL,C,D,STD,COBR,COBRA ELECTRONICS CORP,USD,7.039,6.303,I,2520,0,1.022218618,,
4128,20021231,2002,INDL,C,D,STD,COBR,COBRA ELECTRONICS CORP,USD,7.039,6.42,I,2520,0,1.018562589,,
4128,20031231,2003,INDL,C,D,STD,COBR,COBRA ELECTRONICS CORP,USD,7.039,6.42,I,2520,0,1,,
4128,20041231,2004,INDL,C,D,STD,COBR,COBRA ELECTRONICS CORP,USD,7.039,6.445,I,2520,0,1.003894081,,
4128,20051231,2005,INDL,C,D,STD,COBR,COBRA ELECTRONICS CORP,USD,7.039,6.489,I,2520,0,1.006826998,,
4128,20061231,2006,INDL,C,D,STD,COBR,COBRA ELECTRONICS CORP,USD,7.039,6.433,I,2520,0,0.991370011,,
4128,20071231,2007,INDL,C,D,STD,COBR,COBRA ELECTRONICS CORP,USD,7.039,6.471,I,2520,0,1.005907042,,
4128,20081231,2008,INDL,C,D,STD,COBR,COBRA ELECTRONICS CORP,USD,7.039,6.471,I,2520,0,1,,
4128,20091231,2009,INDL,C,D,STD,COBR,COBRA ELECTRONICS CORP,USD,7.039,6.471,I,2520,0,1,,
4128,20101231,2010,INDL,C,D,STD,COBR,COBRA ELECTRONICS CORP,USD,7.039,6.471,I,2520,0,1,,
4128,20111231,2011,INDL,C,D,STD,COBR,COBRA ELECTRONICS CORP,USD,7.107,6.54,I,2520,0.068,1.010662958,,
4128,20121231,2012,INDL,C,D,STD,COBR,COBRA ELECTRONICS CORP,USD,7.178,6.611,I,2520,0.071,1.000453995,,
4128,20131231,2013,INDL,C,D,STD,COBR,COBRA ELECTRONICS CORP,USD,7.171,6.603,I,2520,-0.007,0.988177192,,
4182,19990630,1999,INDL,C,D,STD,3WRKSE,WORKSAFE INDUSTRIES INC,USD,1.687,1.687,I,2520,0,1,,
4182,20000630,2000,INDL,C,D,STD,3WRKSE,WORKSAFE INDUSTRIES INC,USD,1.687,1.687,I,2520,0,1,,
4277,19990831,1999,INDL,C,D,STD,ELL.Z.,ELECTROHOME LTD  -CL Y,CAD,8.18,8.18,I,2520,0,1,,
4277,20000930,2000,INDL,C,D,STD,ELL.Z.,ELECTROHOME LTD  -CL Y,CAD,8.198,8.198,I,2520,0.018,1.002200489,,
4277,20010930,2001,INDL,C,D,STD,ELL.Z.,ELECTROHOME LTD  -CL Y,CAD,9.062,9.062,I,2520,0.864,1.102969815,,
4277,20020930,2002,INDL,C,D,STD,ELL.Z.,ELECTROHOME LTD  -CL Y,CAD,9.123,9.123,I,2520,0.061,0.91910135,,
4277,20030930,2003,INDL,C,D,STD,ELL.Z.,ELECTROHOME LTD  -CL Y,CAD,9.123,9.123,I,2520,0,0.993358014,,
4277,20040930,2004,INDL,C,D,STD,ELL.Z.,ELECTROHOME LTD  -CL Y,CAD,9.123,9.123,I,2520,0,1,,
4277,20050930,2005,INDL,C,D,STD,ELL.Z.,ELECTROHOME LTD  -CL Y,CAD,9.123,9.123,I,2520,0,1,,
4277,20060930,2006,INDL,C,D,STD,ELL.Z.,ELECTROHOME LTD  -CL Y,CAD,9.123,9.123,I,2520,0,1,,
4277,20070930,2007,INDL,C,D,STD,ELL.Z.,ELECTROHOME LTD  -CL Y,CAD,9.123,9.123,I,2520,0,1,,
4322,19990331,1998,INDL,C,D,STD,MSN,EMERSON RADIO CORP,USD,51.332,47.828,A,2520,0,1,,
4322,20000331,1999,INDL,C,D,STD,MSN,EMERSON RADIO CORP,USD,51.332,46.478,A,2520,0,0.971773856,,
4322,20010331,2000,INDL,C,D,STD,MSN,EMERSON RADIO CORP,USD,51.476,31.344,A,2520,0.144,0.674383579,,
4322,20020331,2001,INDL,C,D,STD,MSN,EMERSON RADIO CORP,USD,51.475,31.166,A,2520,-0.001,0.989773882,,
4322,20030331,2002,INDL,C,D,STD,MSN,EMERSON RADIO CORP,USD,51.981,27.413,A,2520,0.506,0.879608535,,
4322,20040331,2003,INDL,C,D,STD,MSN,EMERSON RADIO CORP,USD,52.31,26.63,A,2520,0.329,0.953830725,,
4322,20050331,2004,INDL,C,D,STD,MSN,EMERSON RADIO CORP,USD,52.883,27.203,A,2520,0.573,1.009050781,,
4322,20060331,2005,INDL,C,D,STD,MSN,EMERSON RADIO CORP,USD,52.9,27.064,A,2520,0.017,0.974366359,,
