gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,curcd,fyr,apdedate,fdate,act,ap,at,capx,ch,csho,dp,dvt,ebit,ebitda,glp,gp,invt,lt,ni,oiadp,oibdp,opeps,opincar,opiti,rect,txndba,txndbl,txndbr,txp,txt,xt,costat,prcc_c,prcc_f,ggroup,sic
004322,03/31/1995,1994,INDL,C,D,STD,USD,3,,,102.3800,18.9820,113.9690,2.8740,17.0200,40.2530,3.2670,0.7000,10.5240,13.7910,,44.8380,38.0990,60.3180,7.3750,10.5240,13.7910,0.1600,,,34.3090,,,,0.2830,0.2670,,A,2.5620,3.1250,2520,3651
004322,03/31/1996,1995,INDL,C,D,STD,USD,3,,,85.3140,10.3910,96.5760,1.6660,16.1330,40.2530,2.8000,0.7000,-10.0880,-7.2880,,12.2090,37.3340,56.1940,-13.3890,-10.0880,-7.2880,-0.3500,,,23.5830,,,,0.2020,0.0260,,A,1.9370,2.5620,2520,3651
004322,03/31/1997,1996,INDL,C,D,STD,USD,3,,,34.9180,13.0530,58.7680,0.2550,2.6400,40.3360,1.6310,0.7000,-17.3370,-15.7060,,3.0760,14.7980,42.7390,-23.9680,-17.3370,-15.7060,-0.5600,,,14.5690,,,,0.1030,0.2300,,A,1.1870,1.0620,2520,3651
004322,03/31/1998,1997,INDL,C,D,STD,USD,3,,,28.2070,12.2560,51.9200,0.0270,2.6080,51.0450,0.7760,0.4000,0.5240,1.3000,,16.7830,11.7590,37.9720,-1.4300,0.5240,1.3000,-0.0300,,,11.7210,,,,0.1910,0.2540,,A,0.4370,0.4370,2520,3651
004322,03/31/1999,1998,INDL,C,D,STD,USD,3,,,30.2100,16.7590,54.3950,0.4130,3.1000,47.8280,0.5830,0.5770,3.2780,3.8610,,16.8040,11.6080,44.1980,0.2890,3.2780,3.8610,0.0100,,,11.9250,,,,0.4000,0.2070,,A,0.6250,0.7500,2520,3651
004322,03/31/2000,1999,INDL,C,D,STD,USD,3,,,34.3960,16.4990,57.9960,0.4620,8.5390,46.4780,0.6390,0.1030,8.1340,8.7730,,22.9690,14.3840,45.4330,3.6200,8.1340,8.7730,0.1300,,,8.7830,,,,0.1350,-0.5770,,A,0.5000,0.7500,2520,3651
004322,03/31/2001,2000,INDL,C,D,STD,USD,3,,,84.8270,34.7030,119.0060,0.1100,7.9870,31.3440,2.7290,0.0510,13.4930,16.2220,,69.7200,44.4770,83.5870,12.6530,13.4930,16.2220,0.3600,,,27.3330,,,,0.4810,-0.9440,,A,1.3750,1.3000,2520,3651
004322,03/31/2002,2001,INDL,C,D,STD,USD,3,,,104.0130,33.2790,135.8390,0.8960,,31.1660,3.6010,0.0000,10.8240,14.4250,,63.8820,41.6570,83.7690,19.4070,10.8240,14.4250,0.5700,,,31.7380,,,,0.1030,-7.6610,,A,1.4900,1.2900,2520,3651
004322,03/31/2003,2002,INDL,C,D,STD,USD,3,,,97.7690,30.5960,134.5620,0.6470,,27.4130,2.7070,0.0000,19.5370,22.2440,,70.9060,45.1770,66.7470,21.5000,19.5370,22.2440,0.9800,,,27.5470,,,,0.7520,-9.2890,,A,4.9700,6.8800,2520,3651
004322,03/31/2004,2003,INDL,C,D,STD,USD,3,03/31/2004,,87.3660,32.7870,118.6690,0.2570,,26.6300,2.4520,0.0000,0.5210,2.9730,,45.0070,46.9970,55.6640,-1.0740,0.5210,2.9730,-0.1000,,,22.7690,,,,0.5090,2.1500,,A,3.7600,3.8200,2520,3651
004322,03/31/2005,2004,INDL,C,D,STD,USD,3,03/31/2005,,102.0150,30.3650,131.1680,2.5980,,27.2030,2.3020,0.0000,10.8490,13.1510,,54.4550,53.5170,60.8690,5.9050,10.8490,13.1510,0.2100,,,31.2540,19.2770,0.9790,0.0000,0.2430,2.9830,,A,3.7500,3.5200,2520,3651
004322,03/31/2006,2005,INDL,C,D,STD,USD,3,03/31/2006,,81.9870,18.1210,92.5020,0.6870,17.5170,27.0640,0.7890,0.0000,4.2170,5.0060,,24.1030,33.0030,22.3470,16.6300,4.2170,5.0060,0.1400,,,20.4230,11.2100,0.0000,0.0000,0.1420,-0.3280,,A,3.0600,3.7400,2520,3651
004322,03/31/2007,2006,INDL,C,D,STD,USD,3,03/31/2007,07/24/2007,92.0280,20.0440,99.4080,0.3640,1.8510,27.1100,0.7760,0.0000,7.3810,8.1570,,30.6180,32.4630,25.5210,3.4580,7.3810,8.1570,0.1300,,,45.6010,9.8040,0.0720,0.0000,0.3060,3.6790,,A,3.1500,3.2000,2520,3651
004322,03/31/2008,2007,INDL,C,D,STD,USD,3,03/31/2008,09/18/2008,67.2750,21.7370,87.9290,1.3090,14.4440,27.1300,0.7490,0.0000,-7.3230,-6.5740,0.8540,16.8360,24.8540,23.1770,-9.0210,-7.3230,-6.5740,-0.3500,,,20.1850,11.3390,0.0570,0.0000,0.1850,1.4270,,A,1.3000,1.1500,2520,3651
004322,03/31/2009,2008,INDL,C,D,STD,USD,3,03/31/2009,07/20/2009,70.9310,18.9290,86.0440,0.4160,22.5180,27.1300,0.6920,0.0000,-4.0880,-3.3960,,13.1800,20.6910,26.2440,-4.8170,-4.0880,-3.3960,-0.1500,,,17.6350,11.9750,0.0870,0.0000,0.1550,-0.0900,,A,0.6700,0.5000,2520,3651
004322,03/31/2010,2009,INDL,C,D,STD,USD,3,03/31/2010,07/15/2010,51.5100,20.7760,69.2560,2.5810,15.0510,27.1300,0.7070,29.8420,13.7650,14.4720,,29.0700,10.9520,27.9140,11.3150,13.7650,14.4720,0.4200,,,21.3870,9.9700,0.1190,0.0000,0.1740,2.3710,,A,2.3782,2.1700,2520,3651
004322,03/31/2011,2010,INDL,C,D,STD,USD,3,03/31/2011,07/19/2011,68.7520,14.4080,76.7160,0.2310,39.0560,27.1300,0.5020,0.0000,18.9050,19.4070,,26.7900,8.5150,18.6250,15.9180,18.9050,19.4070,0.5400,,,12.3420,5.3650,0.1580,0.0000,0.1960,5.7910,,A,1.9800,2.4200,2520,3651
004322,03/31/2012,2011,INDL,C,D,STD,USD,3,03/31/2012,07/19/2012,74.9490,9.1520,78.6840,0.0570,44.9600,27.1300,0.2760,0.0000,11.8650,12.1410,0.3470,19.9050,11.2690,10.7840,10.6340,11.8650,12.1410,0.3800,,,13.3280,3.9720,0.1770,0.0000,0.1070,2.4760,,A,1.5900,2.0100,2520,3651
004322,03/31/2013,2012,INDL,C,D,STD,USD,3,03/31/2013,07/19/2013,82.5820,7.7900,84.2840,0.1110,21.4120,27.1300,0.1060,0.0000,10.6510,10.7570,,18.5160,3.4540,10.3030,5.9990,10.6510,10.7570,0.2500,,,8.8530,2.8060,0.1940,0.0000,1.2810,3.6660,,A,1.7300,1.6500,2520,3651
004322,03/31/2014,2013,INDL,C,D,STD,USD,3,03/31/2014,07/01/2014,77.2240,3.9510,79.2490,0.0280,26.3280,27.1300,0.0880,0.0000,3.5190,3.6070,,14.0410,5.4380,3.9510,1.3170,3.5190,3.6070,0.1500,,,8.2190,3.1470,0.0000,0.0000,0.0000,-1.4690,,A,1.9000,2.0800,2520,3651
004322,03/31/2015,2014,INDL,C,D,STD,USD,3,03/31/2015,07/21/2015,60.9260,2.1370,62.1630,0.0100,43.4850,27.1300,0.0750,18.9910,4.7450,4.8200,,13.6490,4.5190,3.9650,1.8930,4.7450,4.8200,0.0700,,,7.7970,2.0200,0.0000,0.0000,0.8470,3.0670,,A,1.0500,1.3200,2520,3651
004322,03/31/2016,2015,INDL,C,D,STD,USD,3,03/31/2016,07/05/2016,58.3260,1.6910,59.8880,0.0000,30.0960,27.1300,0.0470,0.0000,-1.4050,-1.3580,,6.6120,2.0560,2.6580,-0.9680,-1.4050,-1.3580,-0.0400,,,4.0920,1.4010,0.0000,0.0000,0.4550,-0.2590,,A,0.9899,0.8400,2520,3651
004322,03/31/2017,2016,INDL,C,D,STD,USD,3,03/31/2017,06/30/2017,56.9380,0.7560,57.8480,0.0050,27.4710,27.0660,0.0160,0.0000,-0.3260,-0.3100,,4.7910,0.8380,0.9210,-0.2370,-0.3260,-0.3100,-0.0100,,,1.3070,0.7910,0.0000,0.0000,0.1650,0.1720,,A,1.0500,1.3600,2520,3651
004322,03/31/2018,2017,INDL,C,D,STD,USD,3,03/31/2018,08/12/2018,47.0640,0.8030,47.7570,0.0040,25.0960,22.7990,0.0080,0.0000,-3.8820,-3.8740,,1.0490,3.1640,3.9740,-6.8510,-3.8820,-3.8740,-0.1300,,,1.9470,0.5280,0.0000,0.0000,0.2500,3.4610,,A,1.4599,1.4600,2520,3651
004322,03/31/2019,2018,INDL,C,D,STD,USD,3,03/31/2019,07/12/2019,41.2530,0.5450,41.8610,0.0000,7.9170,21.0430,0.0050,0.0000,-3.6480,-3.6430,,0.2000,3.5200,3.1330,-2.4370,-3.6480,-3.6430,-0.1100,,,0.6070,0.4480,0.0000,0.0000,0.2500,-0.3520,,A,1.4400,1.3000,2520,3651
004322,03/31/2020,2019,INDL,C,D,STD,USD,3,03/31/2020,07/02/2020,37.3560,0.5920,37.9010,0.0000,6.2760,21.0430,0.0020,0.0000,-4.6260,-4.6240,,-0.4600,1.9180,3.4800,-4.3070,-4.6260,-4.6240,-0.2000,,,0.4840,0.0000,0.0000,0.0000,0.1950,0.4570,,A,0.8200,0.7000,2520,3651
004322,03/31/2021,2020,INDL,C,D,STD,USD,3,03/31/2021,06/26/2021,33.5920,0.7880,33.9020,0.0000,5.2450,21.0430,0.0020,0.0000,-4.1950,-4.1930,,1.6980,1.9610,3.4570,-3.9760,-4.1950,-4.1930,-0.1900,,,0.6910,0.0000,0.0000,0.0000,0.1950,0.0150,,A,1.0050,1.2800,2520,3651
004335,12/31/1980,1980,INDL,C,D,STD,USD,12,,,34.0010,7.3890,53.6820,7.7930,0.3130,1.1110,2.3010,0.5480,7.2430,9.5440,,29.2860,15.4880,43.2330,1.5070,7.2430,9.5440,,,,17.7690,,,,0.4930,0.5900,,I,6.0000,6.0000,2520,3944
004335,12/31/1981,1981,INDL,C,D,STD,USD,12,,,25.4740,6.4810,45.9320,3.9480,0.4420,1.1910,3.7090,0.5800,2.3950,6.1040,,26.6610,11.5080,39.8070,-3.8230,2.3950,6.1040,,,,13.0470,,,,0.2780,-0.1710,,I,3.0000,3.0000,2520,3944
004335,12/31/1982,1982,INDL,C,D,STD,USD,12,,,17.8570,2.2110,37.3820,3.5010,0.4460,2.4910,3.6910,0.0290,3.6670,7.3580,,19.5060,7.8560,29.9180,-1.3300,3.6670,7.3580,,,,7.9030,,,,0.0000,0.0000,,I,3.1250,3.1250,2520,3944
004335,12/31/1983,1983,INDL,C,D,STD,USD,12,,,26.4040,2.7500,42.7360,0.8630,1.9000,2.5340,3.4010,0.0000,5.2170,8.6180,,17.4440,6.8360,24.3460,3.2670,5.2170,8.6180,,,,10.6130,,,,0.0000,1.4910,,I,5.5000,5.5000,2520,3944
004335,12/31/1984,1984,INDL,C,D,STD,USD,12,,,32.7210,1.5470,47.0070,0.6510,0.8800,2.5340,2.5490,0.9000,5.9040,8.4530,,16.7080,5.1640,26.4470,2.3950,5.9040,8.4530,,,,8.6430,,,,0.3630,1.4000,,I,3.0000,3.0000,2520,3944
004335,12/31/1985,1985,INDL,C,D,STD,USD,12,,,58.2020,2.0560,70.2220,0.5520,0.9750,2.4090,2.3920,0.7540,5.6730,8.0650,,17.4630,6.0760,46.4450,3.9800,5.6730,8.0650,,,,8.2380,,,,0.9900,1.9750,,I,5.5000,5.5000,2520,3944
004335,12/31/1986,1986,INDL,C,D,STD,USD,12,,,51.9810,1.7660,74.6260,1.1450,0.6530,6.0290,2.1860,0.0600,2.9680,5.1540,,14.4340,7.1620,39.7040,7.2990,2.9680,5.1540,2.3700,,,7.3400,,,,2.0600,4.4640,,I,9.5000,9.5000,2520,3944
004335,12/31/1987,1987,INDL,C,D,STD,USD,12,,,33.3770,1.9270,52.8940,0.7030,0.3630,5.9760,1.9060,0.2400,3.4110,5.3170,,15.1270,5.6110,21.6490,-3.3840,3.4110,5.3170,0.0000,,,9.6530,,,,1.0090,1.6770,,I,3.8750,3.8750,2520,3944
004335,12/31/1988,1988,INDL,C,D,STD,USD,12,,,46.9060,2.8060,66.2830,2.2500,0.9020,5.8710,1.5610,0.2970,6.4390,8.0000,,16.9090,8.6730,30.2680,5.6200,6.4390,8.0000,0.6000,,,11.2150,,,,1.0280,2.3800,,I,6.3750,6.3750,2520,3944
004335,12/31/1989,1989,INDL,C,D,STD,USD,12,,,60.0210,15.0630,211.5760,4.4970,5.6330,10.5400,4.6040,0.3700,8.9200,13.5240,,38.1050,27.7360,176.3780,-12.0700,8.9200,13.5240,-0.6900,,,22.9060,,,,0.0000,-0.8700,,I,6.0000,6.0000,2520,3944
004335,12/31/1990,1990,INDL,C,D,STD,USD,12,,,51.3160,8.9960,193.2330,4.9450,2.5950,10.5400,8.0430,0.0000,27.4330,35.4760,,77.6580,28.1410,161.6110,-3.4580,27.4330,35.4760,-0.2300,,,18.2910,,,,4.3050,3.8190,,I,2.7500,2.7500,2520,3944
004335,12/31/1991,1991,INDL,C,D,STD,USD,12,,,52.3170,6.9660,182.3010,6.8140,1.6190,10.5400,8.9890,0.0000,28.4580,37.4470,,84.6500,25.1530,137.1740,8.7560,28.4580,37.4470,0.8400,,,22.6940,,,,5.2950,5.8480,,I,4.8750,4.8750,2520,3944
004335,12/31/1992,1992,INDL,C,D,STD,USD,12,,,96.6750,1.9440,104.5830,1.3080,1.3000,10.5350,3.0750,0.0000,1.2670,4.3420,,16.5140,7.2450,50.0510,11.0980,1.2670,4.3420,-0.3900,,,10.8100,,,,3.6410,-3.6380,,I,6.3750,6.3750,2520,3944
004335,12/31/1993,1993,INDL,C,D,STD,USD,12,,,115.7950,2.3300,123.2400,1.4230,2.3200,16.2950,1.7960,0.0000,-3.4650,-1.6690,,13.4170,7.6000,24.7960,24.3270,-3.4650,-1.6690,0.0200,,,31.7700,,,,4.5510,1.0660,,I,6.5000,6.5000,2520,3944
004335,12/31/1994,1994,INDL,C,D,STD,USD,12,,,38.2770,6.0800,67.9560,4.4530,2.7380,4.1910,2.2830,0.0000,0.9650,3.2480,,19.6900,11.7750,47.3790,0.5890,0.9650,3.2480,0.0500,,,15.2600,,,,3.0660,0.8080,,I,6.6250,6.6250,2520,3944
004335,12/31/1995,1995,INDL,C,D,STD,USD,12,,,89.5340,17.5160,140.1530,5.7500,2.5680,5.1950,7.2110,0.0000,6.7790,13.9900,,49.0500,30.1780,109.6910,-4.5010,6.7790,13.9900,0.2000,,,48.9570,,,,1.5750,-2.8750,,I,7.0000,7.0000,2520,3944
004335,12/31/1996,1996,INDL,C,D,STD,USD,12,,,82.6000,24.7830,127.8600,8.2960,0.4780,7.4040,9.6740,0.0000,-26.3070,-16.6330,,25.1180,25.1150,126.0890,-46.2010,-26.3070,-16.6330,-5.2100,,,52.6820,,,,0.0000,-12.3320,,I,4.2500,4.2500,2520,3944
004335,12/31/1997,1997,INDL,C,D,STD,USD,12,,,29.4480,12.3170,63.5760,0.9240,3.4830,7.8490,8.0530,24.6450,-12.8710,-4.8180,,20.0450,9.9330,48.1230,-21.1300,-12.8710,-4.8180,-5.9200,,,14.0520,,,,0.0000,0.0000,,I,1.3750,1.3750,2520,3944
004335,12/31/1998,1998,INDL,C,D,STD,USD,12,,,27.4500,7.7180,57.6460,1.2110,4.2950,16.1170,4.4020,0.0000,-2.9200,1.4820,,22.7790,10.8760,41.8890,-7.0740,-2.9200,1.4820,-0.5900,,,11.4620,,,,0.0000,0.0000,,I,0.6250,0.6250,2520,3944
004335,12/31/1999,1999,INDL,C,D,STD,USD,12,,,30.7420,6.7480,59.1020,2.7060,1.5890,19.6670,4.4110,0.0000,-4.1240,0.2870,,18.2440,12.1440,50.3430,-7.3610,-4.1240,0.2870,-0.4200,,,16.7080,,,,0.0000,0.0000,,I,0.2188,0.2188,2520,3944
004407,12/31/1980,1980,INDL,C,D,STD,USD,12,,,0.1930,0.0120,0.2190,0.0060,0.0280,7.6160,0.0080,0.0000,-0.2120,-0.2040,,0.0610,0.0340,0.0290,-0.2070,-0.2120,-0.2040,,,,0.0640,,,,0.0030,0.0000,,I,,,2520,3433
004407,12/31/1981,1981,INDL,C,D,STD,USD,12,,,0.1670,0.0220,0.1960,0.0100,0.0120,9.6160,0.0070,0.0000,-0.1650,-0.1580,,0.0720,0.0640,0.1420,-0.1560,-0.1650,-0.1580,,,,0.0510,,,,0.0050,0.0000,,I,,,2520,3433
004407,12/31/1982,1982,INDL,C,D,STD,USD,12,,,0.0470,0.0060,0.0710,0.0000,0.0020,9.6160,0.0050,0.0000,-0.1110,-0.1060,,0.0940,0.0200,0.1200,-0.1030,-0.1110,-0.1060,,,,0.0150,,,,0.0060,0.0000,,I,,,2520,3433
004407,12/31/1983,1983,INDL,C,D,STD,USD,12,,,0.0280,0.0060,0.0280,0.0000,0.0280,15.0000,0.0000,0.0000,-0.0410,-0.0410,,-0.0030,0.0000,0.1020,-0.0250,-0.0410,-0.0410,,,,0.0000,,,,0.0000,0.0000,,I,,,2520,3433
004447,01/31/1980,1979,INDL,C,D,STD,USD,1,,,4.6740,1.0330,5.3280,0.1110,0.0230,0.8230,0.1170,0.0000,-0.1220,-0.0050,,1.1540,3.2630,1.3500,-0.3790,-0.1220,-0.0050,,,,1.0700,,,,0.0000,-0.0070,,I,2.1250,2.5000,2520,2390
004447,01/31/1981,1980,INDL,C,D,STD,USD,1,,,4.3900,0.9340,4.9790,0.2220,0.1400,0.6860,0.0960,0.0000,-0.1390,-0.0430,,1.4130,2.7290,1.2000,0.1800,-0.1390,-0.0430,,,,1.2920,,,,0.0000,0.0650,,I,2.2500,2.5000,2520,2390
004447,12/31/1981,1981,INDL,C,D,STD,USD,12,,,6.6460,1.4470,7.8500,0.7710,,0.6810,0.1390,0.0000,0.5790,0.7180,,3.0100,3.5400,3.7170,0.3660,0.5790,0.7180,,,,2.6970,,,,0.1320,0.1320,,I,3.5000,3.5000,2520,2390
004447,12/31/1982,1982,INDL,C,D,STD,USD,12,,,7.6770,1.2980,8.8590,0.1350,0.4310,0.8510,0.1490,0.0000,2.2200,2.3690,,6.1510,3.6070,3.7460,0.9800,2.2200,2.3690,,,,2.4970,,,,0.8910,0.9760,,I,9.2500,9.2500,2520,2390
004447,12/31/1983,1983,INDL,C,D,STD,USD,12,,,9.1480,1.1620,11.3690,0.3830,0.3090,0.8990,0.2040,0.0000,2.3490,2.5530,,6.1930,4.1810,4.7400,1.2040,2.3490,2.5530,,,,3.2790,,,,0.0640,1.1120,,I,8.7500,8.7500,2520,2390
004447,12/31/1984,1984,INDL,C,D,STD,USD,12,,,11.6970,1.6720,13.8920,0.3640,0.4150,1.3550,0.3480,0.0000,3.3190,3.6670,,8.8480,6.4050,5.5780,1.6620,3.3190,3.6670,,,,4.5360,,,,0.0900,1.4740,,I,10.5000,10.5000,2520,2390
004447,12/31/1985,1985,INDL,C,D,STD,USD,12,,,14.2780,1.6300,16.3240,0.2370,,1.3760,0.3790,0.0000,3.9300,4.3090,,9.7090,7.1880,6.0750,1.9020,3.9300,4.3090,,,,4.7700,,,,0.4120,1.7730,,I,10.2500,10.2500,2520,2390
004447,12/31/1986,1986,INDL,C,D,STD,USD,12,,,19.2620,1.8640,22.0130,1.1470,,2.0630,0.4190,0.0030,5.3660,5.7850,,13.1600,12.1140,9.2130,2.5540,5.3660,5.7850,,,,6.0330,,,,0.5100,2.5660,,I,14.6250,14.6250,2520,2390
004447,12/31/1987,1987,INDL,C,D,STD,USD,12,,,21.6400,2.8160,24.6750,0.8770,,2.9990,0.5600,0.0000,5.9240,6.4840,,14.1800,11.9410,9.4760,3.1380,5.9240,6.4840,,,,8.9020,,,,0.4340,2.4670,,I,7.3750,7.3750,2520,2390
004448,12/31/1980,1980,INDL,C,D,STD,USD,12,,,10.9470,1.4880,15.7720,0.9570,0.2300,2.4650,0.8860,0.0000,2.1840,3.0700,,6.5160,6.0350,11.1470,1.8390,2.1840,3.0700,,,,4.5530,,,,0.0000,0.8620,,A,1.5000,1.5000,2520,3949
004448,12/31/1981,1981,INDL,C,D,STD,USD,12,,,11.2860,1.2250,16.2550,1.7000,0.1500,2.4650,1.0850,0.0000,0.8820,1.9670,,5.7710,6.1100,11.7520,-0.1220,0.8820,1.9670,,,,4.9030,,,,0.0000,0.0000,,A,0.8750,0.8750,2520,3949
004448,12/31/1982,1982,INDL,C,D,STD,USD,12,,,8.8540,0.6760,13.1550,0.6100,0.1440,2.4650,1.1520,0.0000,0.8470,1.9990,,5.6350,4.7990,8.6360,0.0160,0.8470,1.9990,,,,3.8170,,,,0.0000,0.0240,,A,1.0000,1.0000,2520,3949
004448,12/31/1983,1983,INDL,C,D,STD,USD,12,,,9.0150,0.9120,13.0350,0.6980,0.1660,2.4660,0.9040,0.0000,0.9430,1.8470,,5.5620,4.2240,8.0960,0.4200,0.9430,1.8470,,,,4.5550,,,,0.0000,0.2040,,A,1.7500,1.7500,2520,3949
004448,12/31/1984,1984,INDL,C,D,STD,USD,12,,,10.8510,1.1780,15.2380,1.2390,0.2450,2.4670,0.8840,0.0000,2.2280,3.1120,,7.2920,6.3490,8.6830,1.6150,2.2280,3.1120,,,,4.1910,,,,0.0000,0.7790,,A,1.8750,1.8750,2520,3949
004448,12/31/1985,1985,INDL,C,D,STD,USD,12,,,13.5610,1.6420,20.5470,3.7800,0.2570,2.4670,1.0950,0.0000,2.6960,3.7910,,8.9880,7.3130,11.8470,2.1450,2.6960,3.7910,,,,5.9120,,,,0.0000,1.0120,,A,4.5000,4.5000,2520,3949
004448,12/31/1986,1986,INDL,C,D,STD,USD,12,,,20.0800,2.0380,27.3400,4.1230,0.1760,2.5240,1.6520,0.0000,5.7450,7.3970,,15.7770,11.0770,15.3440,3.2370,5.7450,7.3970,1.2700,,,8.6060,,,,2.4030,2.0360,,A,8.7500,8.7500,2520,3949
004448,12/31/1987,1987,INDL,C,D,STD,USD,12,,,28.6170,2.7420,36.2710,1.7340,0.2190,3.4290,1.6310,0.0000,7.8590,9.4900,,19.3350,10.6250,14.9090,4.3330,7.8590,9.4900,1.3000,,,12.1190,,,,0.5140,3.3340,,A,8.2500,8.2500,2520,3949
004448,12/31/1988,1988,INDL,C,D,STD,USD,12,,,29.1100,2.0970,37.6990,2.0580,2.8130,3.3860,1.7310,0.0000,6.9290,8.6600,,18.1430,13.3430,12.5370,4.2460,6.9290,8.6600,1.1900,,,12.1470,,,,0.1170,2.6030,,A,9.0000,9.0000,2520,3949
004448,12/31/1989,1989,INDL,C,D,STD,USD,12,,,47.4580,6.7320,58.7440,2.0850,0.1610,3.6380,2.4810,0.0000,5.3010,7.7820,,20.3370,20.8620,33.3180,1.1840,5.3010,7.7820,0.6200,,,25.6160,,,,0.8220,2.2560,,A,8.6250,8.6250,2520,3949
004448,12/31/1990,1990,INDL,C,D,STD,USD,12,,,39.8890,4.0350,55.1530,7.4000,0.0040,3.5860,3.0250,0.0000,-3.2760,-0.2510,,14.9890,19.3970,37.5520,-7.5230,-3.2760,-0.2510,-1.5900,,,19.2190,,,,0.0330,0.5160,,A,3.0000,3.0000,2520,3949
004448,12/31/1991,1991,INDL,C,D,STD,USD,12,,,40.8390,3.3170,54.7990,3.3620,0.5220,3.5740,3.4700,0.0000,2.3940,5.8640,,21.1470,18.1010,37.6790,-0.4430,2.3940,5.8640,-0.1200,,,21.0710,,,,0.0000,0.8990,,A,5.2500,5.2500,2520,3949
004448,12/31/1992,1992,INDL,C,D,STD,USD,12,,,47.9600,5.2350,60.5240,2.3170,0.9990,3.5740,3.1440,0.0000,3.1670,6.3110,,22.8230,18.2770,41.5850,1.8180,3.1670,6.3110,0.8800,,,28.5350,,,,0.0000,-2.2320,,A,5.5000,5.5000,2520,3949
004448,12/31/1993,1993,INDL,C,D,STD,USD,12,,,50.7200,4.3220,66.1420,5.6740,0.4830,3.5760,3.2050,0.0000,6.4700,9.6750,,25.6710,19.5400,40.9790,6.2130,6.4700,9.6750,0.8700,,,29.5920,,,,0.0000,1.9920,,A,8.2500,8.2500,2520,3949
004448,12/31/1994,1994,INDL,C,D,STD,USD,12,,,59.6050,3.5860,75.8830,4.2620,0.9950,4.1330,4.4370,0.0000,2.8630,7.3000,,23.5980,24.4370,52.9940,-2.4030,2.8630,7.3000,0.1600,,,32.2710,,,,0.0000,-1.2840,,A,4.5620,4.5620,2520,3949
004448,12/31/1995,1995,INDL,C,D,STD,USD,12,,,44.0540,2.3700,57.7670,1.1450,1.2470,4.1340,3.6180,0.0000,3.8690,7.4870,,21.3540,15.1520,34.4290,0.4480,3.8690,7.4870,0.2700,,,25.5600,,,,0.3290,0.3870,,A,3.7500,3.7500,2520,3949
004448,12/31/1996,1996,INDL,C,D,STD,USD,12,,,41.8510,2.3940,54.4300,1.9020,1.3190,3.0840,3.0180,0.0000,9.8770,12.8950,,29.5230,11.4520,35.1250,5.2470,9.8770,12.8950,1.3600,,,27.2970,,,,1.0990,3.5130,,A,8.3750,8.3750,2520,3949
004448,12/31/1997,1997,INDL,C,D,STD,USD,12,,,45.9280,2.6970,66.1460,1.5970,1.2470,3.0510,2.3810,0.0000,12.1700,14.5510,,31.9490,12.6370,42.6450,6.3610,12.1700,14.5510,2.0500,,,30.6020,,,,1.5500,4.6890,,A,14.2500,14.2500,2520,3949
004448,12/31/1998,1998,INDL,C,D,STD,USD,12,,,44.9110,2.9590,63.4890,1.0680,0.3400,3.0970,2.7960,3.1220,13.9120,16.7080,,32.5420,12.6470,36.7870,6.1360,13.9120,16.7080,2.6000,,,30.7920,,,,1.3240,4.7910,,A,18.5000,18.5000,2520,3949
004448,12/31/1999,1999,INDL,C,D,STD,USD,12,,,40.3350,2.9670,66.8500,1.1040,1.7560,2.9180,2.7580,0.0000,10.1430,12.9010,,28.4250,12.4320,37.4120,6.1000,10.1430,12.9010,1.9900,,,24.7730,,,,1.3100,3.5430,,A,13.0000,13.0000,2520,3949
004448,12/31/2000,2000,INDL,C,D,STD,USD,12,,,44.1030,2.0930,69.4760,0.9160,1.1470,2.1660,3.1790,0.0000,15.6780,18.8570,,39.1100,15.5890,45.5160,8.1000,15.6780,18.8570,3.4300,,,26.4060,,,,1.9750,5.1740,,A,20.1250,20.1250,2520,3949
004448,12/31/2001,2001,INDL,C,D,STD,USD,12,,,46.5470,2.6060,76.1110,2.7390,0.9200,2.1410,3.5930,0.0000,19.9190,23.5120,,45.3620,17.2930,41.7150,11.1390,19.9190,23.5120,5.4000,,,27.2680,,,,1.6820,6.2910,,A,54.8600,54.8600,2520,3949
004448,12/31/2002,2002,INDL,C,D,STD,USD,12,,,59.4170,2.7930,96.7880,3.0850,3.3700,6.5090,3.7980,0.0000,17.9630,21.7610,0.4340,48.0890,20.5500,50.9130,11.1380,17.9630,21.7610,1.6700,,,34.1400,,,,1.1890,5.8050,,A,20.0000,20.0000,2520,3949
004448,12/31/2003,2003,INDL,C,D,STD,USD,12,12/27/2003,,79.6190,8.1390,134.4370,2.5640,0.6480,6.4270,5.3010,0.0000,20.9960,26.2970,,72.6640,29.8530,73.1540,14.8500,20.9960,26.2970,2.1500,,,45.0730,,,,1.5800,6.3730,,A,33.9900,33.9900,2520,3949
004448,12/31/2004,2004,INDL,C,D,STD,USD,12,12/25/2004,,83.4020,8.0340,135.0990,2.4100,3.0500,13.0310,6.3280,1.5560,17.8910,24.2190,,67.2890,30.4820,65.1210,7.8270,17.8910,24.2190,1.0200,,,44.3630,4.1250,0.8390,0.0000,0.1420,5.9900,,A,13.3600,13.3600,2520,3949
