gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,conm,curcd,fyr,fdate,acominc,act,ap,at,ch,citotal,cshpri,dltt,dvpd,dvt,ebit,ebitda,gld,gleps,glp,gp,icapt,invt,lt,opeps,opiti,revt,seq,teq,tii,txdba,txdbca,txdbcl,txdi,txp,txt,uopi,costat,ggroup,sic,spcindcd,spcseccd
029755,09/30/2014,2014,INDL,C,D,STD,BZH,BEAZER HOMES USA INC,USD,9,11/25/2014,-1.2760,,106.2370,2066.2200,324.1540,33.1070,25.7950,1519.7970,,0.0000,60.6270,73.9060,0.1300,0.1600,6.3000,268.3970,1798.9150,1561.3530,1787.1020,0.1800,,1463.7670,279.1180,279.1180,,2.8230,,0.0000,2.6700,,-41.7970,,A,2520,1531,305,976
029755,09/30/2015,2015,INDL,C,D,STD,BZH,BEAZER HOMES USA INC,USD,9,11/25/2015,0.0000,,113.5390,2421.2030,251.5830,345.3700,27.6280,1349.7250,,0.0000,65.1690,78.5070,,,,286.0260,1980.1480,1697.5900,1790.7800,0.7300,,1627.4130,630.4230,630.4230,,325.3730,,0.0000,-325.0250,1.9980,-324.5690,,A,2520,1531,305,976
029755,09/30/2016,2016,INDL,C,D,STD,BZH,BEAZER HOMES USA INC,USD,9,12/01/2016,0.0000,,104.1740,2213.1580,228.8710,4.6930,31.7980,1306.1860,,0.0000,40.2130,54.0070,,,,278.0950,1949.0390,1569.2790,1570.3050,0.1100,,1822.1140,642.8530,642.8530,,309.9550,,0.0000,15.9030,1.7180,16.4980,,A,2520,1531,305,976
029755,09/30/2017,2017,INDL,C,D,STD,BZH,BEAZER HOMES USA INC,USD,9,11/16/2017,0.0000,,103.4840,2220.9950,292.1470,31.8130,31.9520,1325.9440,,0.0000,64.8380,78.8470,,,,312.8640,2008.3840,1542.8070,1538.5550,1.3100,,1916.2780,682.4400,682.4400,,307.8960,,0.0000,1.8370,0.8110,2.6960,,A,2520,1531,305,976
029755,09/30/2018,2018,INDL,C,D,STD,BZH,BEAZER HOMES USA INC,USD,9,11/28/2018,0.0000,,126.4320,2128.1020,139.8050,-45.3750,32.1410,1227.1670,,0.0000,81.5480,95.3550,,,,345.0150,1871.1940,1692.2840,1484.0750,1.8300,,2107.1330,644.0270,644.0270,,213.9550,,0.0000,93.9150,0.7100,94.4840,,A,2520,1531,305,976
029755,09/30/2019,2019,INDL,C,D,STD,BZH,BEAZER HOMES USA INC,USD,9,12/06/2019,0.0000,,131.1520,1957.6440,106.7410,-79.5200,30.6170,1127.1550,,0.0000,-89.8960,-75.1370,,,,166.0360,1665.9090,1504.2480,1418.8900,-1.9500,,2087.7390,538.7540,538.7540,,246.9570,,0.0000,-32.9750,0.6480,-37.2170,,A,2520,1531,305,976
029755,09/30/2020,2020,INDL,C,D,STD,BZH,BEAZER HOMES USA INC,USD,9,12/03/2020,0.0000,,132.1920,2007.4800,327.6930,52.2260,29.7040,1096.1340,,0.0000,80.4240,96.0640,,,,347.6400,1689.3050,1350.7380,1414.3090,1.8300,,2127.0770,593.1710,593.1710,,225.1430,,0.0000,22.1290,0.5840,17.9730,,A,2520,1531,305,976
029755,09/30/2021,2021,INDL,C,D,STD,BZH,BEAZER HOMES USA INC,USD,9,11/18/2021,0.0000,,133.3910,2078.8100,246.7150,122.0210,29.9540,1018.1840,,0.0000,146.8690,160.8450,,,,404.2550,1743.0680,1501.6020,1353.9260,4.1300,,2140.3030,724.8840,724.8840,,204.7660,,0.0000,20.4200,0.0000,21.5460,,A,2520,1531,305,976
030964,03/31/2000,1999,INDL,C,D,STD,SMDM,SINGING MACHINE CO INC,USD,3,,,3.7890,0.3540,4.3470,0.3790,,2.7260,0.0000,,0.1050,1.5260,1.6400,,,,5.4190,3.9060,1.4870,0.4410,0.2300,,19.0320,3.9060,,,,,,-0.1930,0.0120,-0.1600,,A,2520,3651,220,925
030964,03/31/2001,2000,INDL,C,D,STD,SMDM,SINGING MACHINE CO INC,USD,3,,0.0000,9.0160,1.5680,10.5100,1.0160,,4.1950,0.0000,,0.0000,5.0280,5.3290,,,,12.1350,8.9190,4.8130,1.5910,0.9900,,34.3070,8.9190,,,,,,0.0000,0.0230,0.0230,,A,2520,3651,220,925
030964,03/31/2002,2001,INDL,C,D,STD,SMDM,SINGING MACHINE CO INC,USD,3,,0.0000,20.4520,1.8450,21.6640,5.5200,,7.1590,0.0000,,0.0000,8.2360,8.6300,,,,20.7750,18.4700,9.2750,3.1940,1.1300,,61.8290,18.4700,,,,,,0.0000,0.0590,0.1200,,A,2520,3651,220,925
030964,03/31/2003,2002,INDL,C,D,STD,SMDM,SINGING MACHINE CO INC,USD,3,,0.0000,36.5650,8.4870,38.9350,0.2680,,8.1140,0.0000,,0.0000,1.6140,2.2360,,,,23.9070,17.6850,25.1950,21.2500,0.1500,,95.6140,17.6850,17.6850,,,,,-1.7340,3.8210,0.1990,,A,2520,3651,220,925
030964,03/31/2004,2003,INDL,C,D,STD,SMDM,SINGING MACHINE CO INC,USD,3,,0.0000,13.8180,6.7620,15.4170,0.3560,,8.5660,0.0000,,0.0000,-18.2550,-17.5050,,,,3.0120,0.2170,5.9230,15.2000,-2.5000,,70.5410,0.2170,0.2170,,,,,1.9250,2.4480,0.7580,,A,2520,3651,220,925
030964,03/31/2005,2004,INDL,C,D,STD,SMDM,SINGING MACHINE CO INC,USD,3,,0.0000,6.2750,1.4670,7.6690,0.6170,,9.1120,0.0000,,0.0000,-1.6200,-0.9110,,,,8.9650,-1.9850,3.0950,9.6540,-0.3900,,38.2100,-1.9850,-1.9850,,0.0000,0.0000,0.0000,0.0000,2.4540,0.0000,,A,2520,3651,220,925
030964,03/31/2006,2005,INDL,C,D,STD,SMDM,SINGING MACHINE CO INC,USD,3,,0.0000,3.9120,1.5640,4.5240,0.4240,-1.9050,10.0290,0.0000,,0.0000,-2.1590,-1.4700,,,,7.1970,-3.6620,1.6880,8.1860,-0.4200,,32.3060,-3.6620,-3.6620,,0.0000,0.0000,0.0000,0.0000,2.4540,0.0000,,A,2520,3651,220,925
030964,03/31/2007,2006,INDL,C,D,STD,SMDM,SINGING MACHINE CO INC,USD,3,09/14/2007,0.0000,5.1550,1.1020,5.6580,1.1880,0.7390,21.1450,0.0000,,0.0000,-1.7020,-1.1460,0.0000,0.0000,0.0290,6.1150,2.8980,2.2810,2.7600,-0.0800,,26.7320,2.8980,2.8980,,0.0000,0.0000,0.0000,0.8510,0.0000,-2.4540,,A,2520,3651,220,925
030964,03/31/2008,2007,INDL,C,D,STD,SMDM,SINGING MACHINE CO INC,USD,3,09/17/2008,0.0000,6.4690,1.1450,7.2360,0.4480,0.0020,29.9260,0.0000,,0.0000,0.1570,0.4680,0.0000,0.0000,-0.0280,7.6790,4.0680,3.5150,3.1680,0.0000,,34.0680,4.0680,4.0680,,0.0000,0.0000,0.0000,-0.0100,0.0000,0.0000,,A,2520,3651,220,925
030964,03/31/2009,2008,INDL,C,D,STD,SMDM,SINGING MACHINE CO INC,USD,3,07/01/2009,0.0000,7.2600,4.0870,8.3260,0.9570,-2.1910,32.7120,0.0230,,0.0000,-2.0230,-1.5640,,,,5.9440,2.6020,4.7300,5.7470,-0.0700,,31.7810,2.5790,2.5790,,0.0000,0.0000,0.0000,0.9920,0.0000,0.0360,,A,2520,3651,220,925
030964,03/31/2010,2009,INDL,C,D,STD,SMDM,SINGING MACHINE CO INC,USD,3,07/15/2010,0.0000,4.7880,3.9300,5.6890,0.8660,-3.0510,37.5200,0.0040,,0.0000,-2.9560,-2.5170,,,,3.9860,-0.4440,2.8050,6.1370,-0.0800,,21.2770,-0.4480,-0.4480,,0.0000,0.0000,0.0000,1.0960,0.0000,0.0000,,A,2520,3651,220,925
030964,03/31/2011,2010,INDL,C,D,STD,SMDM,SINGING MACHINE CO INC,USD,3,07/06/2011,0.0000,5.0290,5.7350,5.5280,0.6750,-0.6200,37.7320,0.0000,,0.0000,-0.5990,-0.1690,,,,4.2440,-1.0470,3.0170,6.5750,-0.0200,,19.1660,-1.0470,-1.0470,,0.0000,0.0000,0.0000,0.4270,0.0000,0.0000,,A,2520,3651,220,925
030964,03/31/2012,2011,INDL,C,D,STD,SMDM,SINGING MACHINE CO INC,USD,3,07/10/2012,0.0000,5.2770,5.6610,5.7330,0.2670,0.4630,37.8770,0.0000,,0.0000,0.4710,0.6430,,,,5.6510,-0.5580,4.0080,6.2910,0.0100,,25.9440,-0.5580,-0.5580,,0.0000,0.0000,0.0000,0.1210,0.0000,0.0000,,A,2520,3651,220,925
030964,03/31/2013,2012,INDL,C,D,STD,SMDM,SINGING MACHINE CO INC,USD,3,07/02/2013,0.0000,7.7860,3.2520,9.6270,1.6530,3.1410,37.9730,2.5000,,0.0000,1.5690,1.6790,,,,8.0680,5.0980,4.1230,7.0290,0.0400,,34.4380,2.5980,2.5980,,1.1980,0.4210,0.0000,-1.6200,0.0000,-1.6200,,A,2520,3651,220,925
030964,03/31/2014,2013,INDL,C,D,STD,SMDM,SINGING MACHINE CO INC,USD,3,07/10/2014,0.0000,9.3580,4.3450,11.7310,1.3540,1.0040,38.0580,0.0140,,0.0000,0.6790,0.8470,,,,7.1060,3.7230,5.8280,8.0220,0.0100,,31.3800,3.7090,3.7090,,1.7940,0.6040,0.0000,-0.7780,0.0000,-0.7780,,A,2520,3651,220,925
030964,03/31/2015,2014,INDL,C,D,STD,SMDM,SINGING MACHINE CO INC,USD,3,07/07/2015,0.0000,9.7840,4.1530,12.2140,0.1160,0.1700,38.0970,2.5300,,0.0000,0.5680,0.6980,,,,8.3100,6.4560,7.4490,8.2880,0.0000,,39.3080,3.9260,3.9260,,1.8560,0.4490,0.0000,0.0930,0.0000,0.0930,,A,2520,3651,220,925
030964,03/31/2016,2015,INDL,C,D,STD,SMDM,SINGING MACHINE CO INC,USD,3,07/07/2016,0.0000,7.5890,1.1220,10.4620,2.1160,1.7030,38.1460,1.9240,,0.0000,1.9590,2.1310,,,,11.9190,7.5780,3.6910,4.8080,0.0400,,48.8570,5.6540,5.6540,,2.4090,0.0000,0.0000,-0.1010,0.0000,-0.1010,,A,2520,3651,220,925
030964,03/31/2017,2016,INDL,C,D,STD,SMDM,SINGING MACHINE CO INC,USD,3,07/10/2017,0.0000,9.7330,1.3820,11.6370,2.3050,1.7060,38.2430,0.0000,,0.0000,3.0290,3.1950,,,,13.8360,7.4420,5.4260,4.1950,0.0500,,52.9190,7.4420,7.4420,,1.4790,0.0000,0.0000,0.9290,0.0000,1.0170,,A,2520,3651,220,925
030964,03/31/2018,2017,INDL,C,D,STD,SMDM,SINGING MACHINE CO INC,USD,3,08/11/2018,0.0000,11.2530,2.0280,12.6690,0.8140,0.1520,38.2740,0.2510,,0.0000,4.1450,4.3650,,,,15.6730,8.0570,8.0580,4.8630,0.0700,,60.8080,7.8060,7.8060,,0.9370,0.0000,0.0000,0.5450,0.0000,0.5450,,A,2520,3651,220,925
030964,03/31/2019,2018,INDL,C,D,STD,SMDM,SINGING MACHINE CO INC,USD,3,07/17/2019,0.0000,10.8180,0.8430,12.1930,0.2110,0.6320,38.3610,0.0170,,0.0000,0.5700,0.8300,,,,11.7730,8.5170,6.0250,3.6930,0.0100,,46.4830,8.5000,8.5000,,0.7590,0.0000,0.0000,0.1780,0.0000,0.1590,,A,2520,3651,220,925
030964,03/31/2020,2019,INDL,C,D,STD,SMDM,SINGING MACHINE CO INC,USD,3,08/24/2020,0.0000,13.8200,5.0420,16.6010,0.3450,-2.8570,38.5330,1.4110,,0.0000,-2.1450,-1.8760,,,,8.1770,7.0990,7.6010,10.9130,-0.0500,,38.5010,5.6880,5.6880,,1.2860,0.0000,0.0000,-0.5370,0.0000,-0.6420,,A,2520,3651,220,925
030964,03/31/2021,2020,INDL,C,D,STD,SMDM,SINGING MACHINE CO INC,USD,3,07/19/2021,0.0000,12.9790,2.4610,16.7620,0.3970,2.1720,38.7600,1.8180,,0.0000,1.4250,1.7230,,,,12.2980,9.7280,5.4900,8.8520,0.0200,,45.8030,7.9100,7.9100,,0.8870,0.0000,0.0000,0.3980,0.0000,0.4570,,A,2520,3651,220,925
032352,12/31/2015,2015,INDL,C,D,STD,HBB,HAMILTON BEACH BND HDNG,USD,12,02/07/2018,-14.6240,254.2760,103.0770,310.1280,16.7980,16.7270,14.0020,50.0000,,15.0000,35.5270,41.8350,0.0000,0.0000,0.0270,195.6550,132.8240,126.6090,227.3040,1.4100,,767.8620,82.8240,82.8240,,20.0430,0.0000,0.0000,-1.6790,0.0000,12.3250,,A,2520,3630,,
032352,12/31/2016,2016,INDL,C,D,STD,HBB,HAMILTON BEACH BND HDNG,USD,12,02/07/2018,-16.5010,252.4150,130.9580,310.8330,11.3400,24.3020,13.6360,26.0000,,42.0000,43.3500,49.5760,0.0000,0.0000,0.0240,198.6160,91.1260,128.4150,245.7070,1.9200,,745.3570,65.1260,65.1260,,17.5040,0.0000,0.0000,1.7870,0.0000,14.9840,,A,2520,3630,,
032352,12/31/2017,2017,INDL,C,D,STD,HBB,HAMILTON BEACH BND HDNG,USD,12,04/11/2018,-14.1040,268.5850,152.2010,326.2330,10.9060,20.3020,13.6550,20.0000,,39.1620,40.6350,46.2460,,,,198.0510,66.4080,134.7440,279.8250,1.7700,,740.7490,46.4080,46.4080,,12.8250,0.0000,0.0000,3.9420,0.0000,18.1720,,A,2520,3630,,
032352,12/31/2018,2018,INDL,C,D,STD,HBB,HAMILTON BEACH BND HDNG,USD,12,03/11/2019,-17.3100,278.1490,135.3870,330.4270,6.3520,19.7460,13.6990,35.0000,,4.6580,32.7190,38.0280,,,,192.9400,100.4380,144.6910,264.9890,1.6100,,743.1790,65.4380,65.4380,,8.1630,0.0000,0.0000,4.9470,0.0000,6.2450,,A,2520,3630,,
032352,12/31/2019,2019,INDL,C,D,STD,HBB,HAMILTON BEACH BND HDNG,USD,12,03/23/2020,-16.1320,237.0570,111.8440,288.6630,2.1420,-12.5380,13.6900,35.0000,,4.8510,29.9940,33.9960,,,,131.1770,71.2660,109.8060,252.3970,1.4300,,611.7860,36.2660,36.2660,,6.2480,0.0000,0.0000,1.4870,0.0000,9.0840,,A,2520,3630,,
032352,12/31/2020,2020,INDL,C,D,STD,HBB,HAMILTON BEACH BND HDNG,USD,12,04/13/2021,-17.4760,336.2920,152.5590,391.1680,2.4150,44.9140,13.6570,98.3600,,5.0530,37.4150,41.3220,,,,141.3120,178.4650,173.9620,311.0630,1.7600,,603.7130,80.1050,80.1050,,6.9650,0.0000,0.0000,-1.4310,0.0000,9.6650,,A,2520,3630,,
032819,06/30/2016,2016,INDL,C,D,STD,DOGZ,DOGNESS (INTL) CORP,USD,6,12/20/2017,-0.2650,6.9910,0.6020,13.2570,1.3840,3.2580,23.0000,0.0000,,0.0000,3.6420,4.4800,,,,6.3960,5.0840,2.0580,8.1730,0.1500,,16.0950,5.0840,5.0840,,0.0640,0.0000,0.0000,-0.0670,0.6490,0.6070,,A,2520,3990,,
032819,06/30/2017,2017,INDL,C,D,STD,DOGZ,DOGNESS (INTL) CORP,USD,6,12/20/2017,-0.1220,8.6690,0.6480,17.5180,1.5050,5.0880,23.0000,0.0000,,2.8150,5.8090,6.6390,,,,9.1640,7.3570,2.8570,10.1610,0.2200,,21.1720,7.3570,7.3570,,0.0100,0.0000,0.0000,0.0530,1.5260,0.9430,,A,2520,3990,,
032819,06/30/2018,2018,INDL,C,D,STD,DOGZ,DOGNESS (INTL) CORP,USD,6,11/06/2018,-1.8850,46.2190,0.3510,69.5830,7.0850,2.8410,23.0000,0.0000,,0.0000,5.9410,7.1610,,,,13.3540,60.7400,4.1540,8.8430,0.3400,,30.1350,60.7400,60.7400,,0.0220,0.0000,0.0000,-0.0130,2.4160,0.9250,,A,2520,3990,,
032819,06/30/2019,2019,INDL,C,D,STD,DOGZ,DOGNESS (INTL) CORP,USD,6,10/30/2019,-3.8940,25.9230,0.5430,69.0240,2.5500,-0.5880,25.9140,0.0000,,0.0000,0.6390,2.1060,,,,10.8960,60.9520,5.3630,8.0720,0.0500,,26.2170,60.8340,60.9520,,0.2550,0.0000,0.0000,-0.2340,2.9070,0.3800,,A,2520,3990,,
032819,06/30/2020,2020,INDL,C,D,STD,DOGZ,DOGNESS (INTL) CORP,USD,6,11/21/2020,-5.7880,11.6270,1.0110,63.5510,1.2270,-10.3350,25.9140,1.2730,,0.0000,-6.3630,-4.0980,-0.0300,-0.0300,-1.0360,4.6570,52.7810,2.8610,12.0430,-0.2600,,19.1720,50.8930,51.5080,,0.1150,0.0000,0.0000,0.1390,2.8130,0.1650,,A,2520,3990,,
032819,06/30/2021,2021,INDL,C,D,STD,DOGZ,DOGNESS (INTL) CORP,USD,6,11/18/2021,-0.9600,14.2660,1.1970,93.8450,4.9120,6.3400,27.4990,7.6810,,0.0000,1.8570,4.9630,0.0000,0.0000,0.0050,12.2610,72.5830,4.2030,28.9430,0.0500,,24.3200,64.3740,64.9020,,0.6060,0.0000,0.0000,-0.4780,4.2560,0.6410,,A,2520,3990,,
033068,12/31/2017,2017,INDL,C,D,STD,PRPL,PURPLE INNOVATION INC,USD,12,04/16/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,2520,2510,,
033068,12/31/2018,2018,INDL,C,D,STD,PRPL,PURPLE INNOVATION INC,USD,12,04/16/2019,0.0000,47.6970,24.8280,71.7090,12.2320,-4.3220,8.4180,21.4960,,0.0000,-14.8660,-12.6710,,,,114.7970,19.4850,22.9400,73.7200,-0.2700,,285.7910,-0.6620,-2.0110,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,A,2520,2510,,
033068,12/31/2019,2019,INDL,C,D,STD,PRPL,PURPLE INNOVATION INC,USD,12,04/01/2020,0.0000,114.1190,50.2400,147.7240,33.4780,-4.0270,10.0060,35.8000,,0.0000,16.2140,20.5220,,,,193.2790,31.0680,47.6280,152.4560,0.0900,,428.3580,-2.3540,-4.7320,,0.0000,0.0000,0.0000,0.0000,0.2740,0.4000,,A,2520,2510,,
033068,12/31/2020,2020,INDL,C,D,STD,PRPL,PURPLE INNOVATION INC,USD,12,04/05/2021,0.0000,229.0710,69.5940,554.7320,122.9550,-236.8670,39.2190,90.3460,,0.0000,71.2260,79.1250,,,,312.9960,157.8870,65.7260,487.1910,-6.7900,,648.4710,67.1970,67.5410,,211.2440,0.0000,0.0000,-45.8120,0.0000,-43.7490,,A,2520,2510,,
033425,01/31/2017,2016,INDL,C,D,STD,LOVE,LOVESAC CO (THE),USD,1,07/11/2018,0.0000,13.2190,7.1020,20.7200,0.8790,-6.8740,12.6100,3.0990,,0.0000,-6.1710,-4.0610,,,,43.8070,10.1490,9.4330,13.6700,-0.5200,,76.3430,7.0500,7.0500,,0.0000,0.0000,0.0000,,0.0000,0.1380,,A,2520,2510,,
033425,01/31/2018,2017,INDL,C,D,STD,LOVE,LOVESAC CO (THE),USD,1,07/11/2018,0.0000,29.6860,12.6960,41.4410,9.1760,-5.5020,12.8640,0.0000,,0.0000,-3.0790,-0.8650,,,,59.4310,23.6380,11.6420,17.8030,-0.3300,,101.8100,23.6380,23.6380,,0.0000,0.0000,0.0000,,0.0000,0.0260,,A,2520,2510,,
033425,01/31/2019,2018,INDL,C,D,STD,LOVE,LOVESAC CO (THE),USD,1,05/28/2019,0.0000,85.1140,16.8370,105.0140,49.0710,-6.7040,13.4680,0.0310,,0.0000,-2.9550,0.1790,,,,90.8810,78.8010,26.1540,26.2440,-0.2600,,165.8810,78.7700,78.7700,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0160,,A,2520,2510,,
033425,01/31/2020,2019,INDL,C,D,STD,LOVE,LOVESAC CO (THE),USD,1,05/07/2020,0.0000,100.1780,19.8870,125.6640,48.5390,-15.2050,14.2600,0.0000,,0.0000,-15.3060,-10.1480,,,,116.6900,90.1550,36.4000,35.5090,-1.0400,,233.3770,90.1550,90.1550,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0430,,A,2520,2510,,
033425,01/31/2021,2020,INDL,C,D,STD,LOVE,LOVESAC CO (THE),USD,1,04/28/2021,0.0000,143.3990,24.3110,171.0190,78.3410,14.7270,14.6110,0.0000,,0.0000,14.9160,21.5290,,,,174.7720,107.9460,50.4170,63.0730,1.0100,,320.7380,107.9460,107.9460,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0860,,A,2520,2510,,
033429,12/31/2017,2017,INDL,C,D,STD,BBIG,VINCO VENTURES INC,USD,12,05/11/2018,0.0000,3.1040,1.1340,4.0710,0.5570,1.5330,5.0000,2.7720,,3.0300,1.5600,1.7480,,,,4.1310,2.5390,0.2400,4.3040,0.3000,,14.9600,-0.2330,-0.2330,,0.0000,0.0000,0.0000,0.0280,0.0570,0.1340,,A,2520,3942,,
033429,12/31/2018,2018,INDL,C,D,STD,BBIG,VINCO VENTURES INC,USD,12,05/07/2019,0.0000,5.4650,5.5170,28.8890,2.0530,-5.3300,4.7810,3.5500,,0.0000,-3.8050,-3.3170,,,,5.5640,19.4900,0.9240,12.9490,-0.9800,,16.5020,14.9880,15.9400,,0.0000,0.0000,0.0000,-0.0340,0.1300,0.3040,,A,2520,3942,,
033429,12/31/2019,2019,INDL,C,D,STD,BBIG,VINCO VENTURES INC,USD,12,06/05/2020,0.0000,4.9550,7.3980,23.6100,0.4130,-12.9300,6.0260,3.1830,,0.0000,-8.2100,-6.8890,,,,8.1280,10.6370,1.3690,16.1560,-1.3100,,19.6290,7.7720,7.4540,,0.0000,0.0000,0.0000,-0.0010,0.0230,-0.0200,,A,2520,3942,,
033429,12/31/2020,2020,INDL,C,D,STD,BBIG,VINCO VENTURES INC,USD,12,05/08/2021,0.0000,5.3420,4.1060,28.0280,0.2490,-5.1530,10.5140,3.2200,,0.0000,-6.8780,-5.4970,0.3000,0.3000,4.9120,5.7580,16.7420,1.6870,14.5060,-0.8300,,15.7810,15.4170,13.5220,,0.0000,0.0000,0.0000,0.0000,0.0280,0.0190,,A,2520,3942,,
033476,03/31/2016,2015,INDL,C,D,STD,JRSH,JERASH HOLDINGS (US),USD,3,05/11/2018,0.0310,20.5560,6.1570,25.0210,2.8240,9.1100,10.6100,0.0000,,0.0000,9.0750,10.0840,,,,13.6540,16.7180,16.5110,8.3030,0.8600,,52.5570,16.3550,16.7180,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,A,2520,2300,,
033476,03/31/2017,2016,INDL,C,D,STD,JRSH,JERASH HOLDINGS (US),USD,3,05/11/2018,-0.0080,30.2590,10.2540,33.8970,3.6540,10.6530,10.6100,0.0000,,5.3080,10.6980,12.0210,,,,16.7260,22.0170,19.1520,11.8800,1.0100,,62.0410,21.7010,22.0170,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,A,2520,2300,,
033476,03/31/2018,2017,INDL,C,D,STD,JRSH,JERASH HOLDINGS (US),USD,3,08/16/2018,-0.0250,36.8500,4.7770,43.2680,8.5980,10.3940,10.6100,0.0000,,0.0000,11.8350,13.0520,,,,19.1710,34.0570,20.2930,9.2110,1.1100,,69.2960,33.7470,34.0570,,0.0000,0.0000,0.0000,,0.1120,1.4000,,A,2520,2300,,
033476,03/31/2019,2018,INDL,C,D,STD,JRSH,JERASH HOLDINGS (US),USD,3,07/18/2019,-0.0140,55.3510,3.3780,59.2510,27.1830,5.1220,11.1150,0.0000,,1.1330,9.7240,10.9800,,,,20.0330,50.2620,21.0740,8.9890,0.7800,,84.9840,49.9530,50.2620,,0.0810,0.0000,0.0000,-0.0810,1.1640,1.2600,,A,2520,2300,,
033476,03/31/2020,2019,INDL,C,D,STD,JRSH,JERASH HOLDINGS (US),USD,3,07/13/2020,-0.0080,58.9780,6.3770,67.4790,26.1300,6.4760,11.3250,0.6500,,2.2650,7.6650,9.1820,,,,19.5000,55.4010,22.6340,12.7280,0.5700,,93.0240,54.4480,54.7510,,0.1400,0.0000,0.0000,-0.0590,1.0880,1.1740,,A,2520,2300,,
033476,03/31/2021,2020,INDL,C,D,STD,JRSH,JERASH HOLDINGS (US),USD,3,06/25/2021,-0.0160,64.6560,7.9230,73.2500,21.1260,4.1410,11.3250,0.9360,,2.2650,5.3850,7.0040,,,,17.6180,57.6290,25.0360,16.5570,0.3700,,90.2130,56.3910,56.6930,,0.1490,0.0000,0.0000,-0.0090,1.8030,1.3450,,A,2520,2300,,
033652,03/31/2015,2014,INDL,C,D,STD,SKY,SKYLINE CHAMPION CORP,USD,3,06/17/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,2520,2451,,
033652,03/31/2016,2015,INDL,C,D,STD,SKY,SKYLINE CHAMPION CORP,USD,3,06/17/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,2520,2451,,
033652,03/31/2017,2016,INDL,C,D,STD,SKY,SKYLINE CHAMPION CORP,USD,3,06/17/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,2520,2451,,
033652,03/31/2018,2017,INDL,C,D,STD,SKY,SKYLINE CHAMPION CORP,USD,3,06/17/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,2520,2451,,
033652,03/31/2019,2018,INDL,C,D,STD,SKY,SKYLINE CHAMPION CORP,USD,3,06/17/2019,-10.6150,318.2900,43.4210,699.9540,126.6340,-59.5300,53.4910,54.3300,,22.5140,-20.0130,-3.9340,,,,256.6180,466.3020,122.6380,287.9820,-0.7900,,1360.0430,411.9720,411.9720,,34.0580,0.0000,0.0000,3.0470,0.0000,16.9050,,A,2520,2451,,
033652,03/31/2020,2019,INDL,C,D,STD,SKY,SKYLINE CHAMPION CORP,USD,3,05/28/2020,-12.7590,398.8130,38.7030,781.7000,209.4550,56.0160,56.5160,87.3490,,0.0000,90.7160,109.2620,,,,292.0910,561.6640,126.3860,307.3850,1.0800,,1369.7300,474.3150,474.3150,,21.8120,0.0000,0.0000,11.7960,0.0000,26.8940,,A,2520,2451,,
033652,03/31/2021,2020,INDL,C,D,STD,SKY,SKYLINE CHAMPION CORP,USD,3,06/10/2021,-7.5240,499.7670,57.2140,917.9020,262.5810,90.1340,56.6480,46.5530,,0.0000,108.7590,126.4630,,,,305.3990,615.1640,166.1130,349.2910,1.4200,,1420.8810,568.6110,568.6110,,19.9140,0.0000,0.0000,3.5880,0.0000,26.5010,,A,2520,2451,,
033733,12/31/2016,2016,INDL,C,D,STD,LEGH,LEGACY HOUSING CORP,USD,12,12/17/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,2520,2451,,
033733,12/31/2017,2017,INDL,C,D,STD,LEGH,LEGACY HOUSING CORP,USD,12,12/17/2018,0.0000,59.4410,6.2800,208.3350,0.4280,26.3480,24.0000,53.5040,,17.6680,28.0950,28.7470,,,,46.4600,177.7750,39.5610,84.0640,1.1000,,128.7360,124.2710,124.2710,,0.0000,0.0000,0.0000,0.0000,1.1440,0.1240,,A,2520,2451,,
033733,12/31/2018,2018,INDL,C,D,STD,LEGH,LEGACY HOUSING CORP,USD,12,04/16/2019,0.0000,63.1440,2.8280,235.0380,2.5990,21.5130,24.0000,17.4160,,0.0000,32.8000,33.6380,,,,54.9520,206.6960,42.0330,45.7580,0.9000,,161.8770,189.2800,189.2800,,0.0000,0.0000,0.0000,1.8420,2.2520,9.1320,,A,2520,2451,,
033733,12/31/2019,2019,INDL,C,D,STD,LEGH,LEGACY HOUSING CORP,USD,12,04/13/2020,0.0000,52.9670,5.1680,283.6200,1.7240,28.8440,24.3800,2.0010,,0.0000,37.8400,38.7690,,,,64.4230,224.3900,27.2280,61.2310,1.1800,,168.9560,222.3890,222.3890,,0.0000,0.0000,0.0000,-0.0760,1.7610,8.7460,,A,2520,2451,,
